0,1,2,3,4,5,6,7,target
337.9,189.0,0.0,174.9,9.5,944.7,755.8,3.0,24.1
475.0,0.0,59.0,142.0,1.9,1098.0,641.0,28.0,57.23
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.81
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180.0,61.92
173.5,50.0,173.5,164.8,6.5,1006.2,793.5,100.0,56.06
251.4,0.0,118.3,188.4,6.3,1028.4,757.7,56.0,36.64
141.9,166.6,129.7,173.5,10.9,882.6,785.3,28.0,44.61
252.3,0.0,98.8,146.2,14.2,987.8,889.0,28.0,50.6
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14.0,24.66
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.35
238.1,0.0,94.1,186.7,7.0,949.9,847.0,14.0,25.69
491.0,26.0,123.0,201.0,3.9,822.0,699.0,28.0,57.92
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.28
305.0,0.0,100.0,196.0,10.0,959.0,705.0,28.0,30.12
250.2,166.8,0.0,203.5,0.0,977.6,694.1,28.0,36.96
133.1,210.2,0.0,195.7,3.1,949.4,795.3,28.0,28.94
212.6,0.0,100.4,159.3,10.4,1003.8,903.8,14.0,25.37
387.0,20.0,94.0,157.0,11.6,938.0,845.0,56.0,61.46
322.5,148.6,0.0,185.8,8.5,951.0,709.5,28.0,52.43
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,100.0,33.56
255.0,0.0,0.0,192.0,0.0,889.8,945.0,3.0,8.2
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.17
387.0,20.0,94.0,157.0,14.3,938.0,845.0,28.0,50.24
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7.0,38.02
194.7,0.0,100.5,170.2,7.5,998.0,901.8,3.0,12.18
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.65
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14.0,29.55
