0,1,2,3,4,5,6,7,target
167.0,187.0,195.0,185.0,7.0,898.0,636.0,28.0,23.89
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.6
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.92
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0,28.8
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56.0,36.3
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.32
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.28
469.0,117.2,0.0,137.8,32.2,852.1,840.5,91.0,70.7
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.57
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.44
190.3,0.0,125.2,161.8,9.9,1088.1,802.6,3.0,9.45
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,28.0,37.81
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.8
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53
424.0,22.0,132.0,168.0,8.9,822.0,750.0,56.0,74.36
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,7.0,49.2
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.06
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
362.6,189.0,0.0,164.9,11.6,944.7,755.8,3.0,35.3
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14.0,33.73
333.0,0.0,0.0,192.0,0.0,931.2,842.6,3.0,15.62
305.3,203.5,0.0,203.5,0.0,965.4,631.0,3.0,14.14
342.0,38.0,0.0,228.0,0.0,932.0,670.0,180.0,52.12
389.9,189.0,0.0,145.9,22.0,944.7,755.8,91.0,82.6
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0,59.09
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28.0,37.43
150.7,0.0,185.3,166.7,15.6,1074.5,678.0,28.0,13.46
170.3,155.5,0.0,185.7,0.0,1026.6,724.3,28.0,25.73
277.1,0.0,97.4,160.6,11.8,973.9,875.6,3.0,23.14
167.9,42.1,163.8,121.8,5.7,1058.7,780.1,28.0,24.24
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28.0,33.73
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,56.0,47.13
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25
451.0,0.0,0.0,165.0,11.2,1030.0,745.0,28.0,78.8
296.0,0.0,107.0,221.0,11.0,819.0,778.0,28.0,31.42
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.86
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,3.0,23.52
183.9,122.6,0.0,203.5,0.0,959.2,800.0,28.0,24.05
266.0,114.0,0.0,228.0,0.0,932.0,670.0,90.0,47.03
