0,1,2,3,4,5,6,7,target
190.3,0.0,125.2,161.8,9.9,1088.1,802.6,3.0,9.45
424.0,22.0,132.0,168.0,8.9,822.0,750.0,3.0,32.11
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.26
153.0,102.0,0.0,192.0,0.0,888.0,943.1,28.0,17.96
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.28
173.5,50.0,173.5,164.8,6.5,1006.2,793.5,28.0,38.2
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.38
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,3.0,13.54
148.0,0.0,182.0,181.0,15.0,839.0,884.0,28.0,15.52
249.1,0.0,98.8,158.1,12.8,987.8,889.0,14.0,28.68
520.0,0.0,0.0,170.0,5.2,855.0,855.0,28.0,60.28
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,25.75
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.91
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,41.1
491.0,26.0,123.0,201.0,3.9,822.0,699.0,3.0,29.55
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,3.0,30.45
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.5
251.4,0.0,118.3,188.4,6.3,1028.4,757.7,3.0,13.12
236.0,157.0,0.0,192.0,0.0,972.6,749.1,90.0,47.78
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.05
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.47
116.0,173.0,0.0,192.0,0.0,909.8,891.9,90.0,31.02
155.0,0.0,143.0,193.0,9.0,877.0,868.0,28.0,9.74
393.0,0.0,0.0,192.0,0.0,940.0,758.0,3.0,19.11
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28.0,31.97
168.9,42.2,124.2,158.3,10.8,1080.8,796.1,14.0,23.51
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.17
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.58
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.94
366.0,187.0,0.0,191.3,6.6,824.3,756.9,28.0,65.91
250.0,0.0,95.7,191.8,5.3,948.9,857.2,56.0,39.64
155.0,0.0,143.0,193.0,9.0,1047.0,697.0,28.0,12.46
387.0,20.0,94.0,157.0,14.3,938.0,845.0,28.0,50.24
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28.0,33.27
366.0,187.0,0.0,191.0,7.0,824.0,757.0,28.0,65.91
