0,1,2,3,4,5,6,7,target
323.7,282.8,0.0,183.8,10.3,942.7,659.9,3.0,28.3
388.6,97.1,0.0,157.9,12.1,852.1,925.7,56.0,55.2
266.0,114.0,0.0,228.0,0.0,932.0,670.0,270.0,51.73
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.06
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.44
212.6,0.0,100.4,159.3,10.4,1003.8,903.8,56.0,44.4
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28.0,43.57
314.0,145.3,113.2,178.9,8.0,869.1,690.2,28.0,46.23
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28.0,38.8
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.92
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.72
212.6,0.0,100.4,159.3,10.4,1003.8,903.8,3.0,13.33
166.8,250.2,0.0,203.5,0.0,975.6,692.6,7.0,15.75
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28.0,29.07
167.3,129.9,128.6,175.5,7.8,1006.3,746.6,28.0,41.2
155.0,183.0,0.0,193.0,9.0,877.0,868.0,28.0,23.79
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,3.0,11.98
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28.0,31.97
250.0,0.0,95.7,187.4,5.5,956.9,861.2,3.0,13.82
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.89
222.4,0.0,96.7,189.3,4.5,967.1,870.3,56.0,29.45
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.48
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.18
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.2
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.65
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,39.58
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39
450.1,50.0,0.0,200.0,3.0,1124.4,613.2,28.0,39.38
166.8,250.2,0.0,203.5,0.0,975.6,692.6,28.0,33.95
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,39.78
236.0,157.0,0.0,192.0,0.0,972.6,749.1,28.0,32.88
149.5,236.0,0.0,175.8,12.6,846.8,892.7,28.0,32.96
312.9,160.5,0.0,177.6,9.6,916.6,759.5,28.0,52.45
145.0,0.0,134.0,181.0,11.0,979.0,812.0,28.0,13.2
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,100.0,37.34
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28.0,37.43
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14.0,24.66
540.0,0.0,0.0,162.0,2.5,1055.0,676.0,28.0,61.89
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7.0,19.77
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28.0,58.52
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56.0,45.08
342.0,38.0,0.0,228.0,0.0,932.0,670.0,90.0,50.46
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.25
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270.0,54.38
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,28.0,37.42
212.6,0.0,100.4,159.3,10.4,1003.8,903.8,100.0,47.74
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,14.0,17.84
251.4,0.0,118.3,188.4,6.3,1028.4,757.7,100.0,44.21
397.0,0.0,0.0,185.7,0.0,1040.6,734.3,7.0,25.45
251.4,0.0,118.3,188.4,6.3,1028.4,757.7,56.0,36.64
218.8,0.0,124.1,158.5,11.3,1078.7,794.9,56.0,37.27
355.9,0.0,141.6,193.3,11.0,801.4,778.4,28.0,40.87
387.0,20.0,94.0,157.0,13.9,938.0,845.0,28.0,46.68
213.5,0.0,174.2,159.2,11.7,1043.6,771.9,100.0,52.96
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,56.0,36.3
238.1,0.0,94.1,186.7,7.0,949.9,847.0,56.0,39.59
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.89
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.02
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,56.0,61.99
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.66
246.8,0.0,125.1,143.3,12.0,1086.8,800.9,28.0,52.5
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3.0,28.6
238.1,0.0,94.1,186.7,7.0,949.9,847.0,14.0,25.69
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,56.0,42.55
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7.0,45.7
424.0,22.0,132.0,178.0,8.5,822.0,750.0,56.0,65.7
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,3.0,13.54
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,61.8
149.0,117.6,91.7,182.9,7.1,953.4,780.3,28.0,23.52
233.8,0.0,94.6,197.9,4.6,947.0,852.2,3.0,10.38
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,100.0,43.06
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.92
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.82
108.3,162.4,0.0,203.5,0.0,938.2,849.0,28.0,20.59
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,23.79
