0,1,2,3,4,5,6,7,target
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,3.0,17.37
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,100.0,40.86
310.0,0.0,0.0,192.0,0.0,971.0,850.6,3.0,9.87
108.3,162.4,0.0,203.5,0.0,938.2,849.0,3.0,2.33
318.8,212.5,0.0,155.7,14.3,852.1,880.4,3.0,25.2
424.0,22.0,132.0,168.0,8.9,822.0,750.0,7.0,40.29
336.5,0.0,0.0,181.9,3.4,985.8,816.8,28.0,44.87
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.92
251.4,0.0,118.3,188.4,5.8,1028.4,757.7,28.0,29.65
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,39.46
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.18
446.0,24.0,79.0,162.0,11.6,967.0,712.0,7.0,39.3
304.0,140.0,0.0,214.0,6.0,895.0,722.0,28.0,33.42
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28.0,40.86
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,100.0,56.63
266.0,112.0,87.0,178.0,10.0,910.0,745.0,28.0,39.42
162.0,214.0,164.0,202.0,10.0,820.0,680.0,28.0,30.65
146.0,230.0,0.0,202.0,3.0,827.0,872.0,28.0,33.06
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.7
150.9,0.0,183.9,166.6,11.6,991.2,772.2,28.0,15.57
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,14.0,26.31
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.9
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,33.12
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28.0,32.05
380.0,95.0,0.0,228.0,0.0,932.0,594.0,180.0,40.76
295.7,0.0,95.6,171.5,8.9,955.1,859.2,100.0,52.04
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.97
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28.0,31.18
380.0,95.0,0.0,228.0,0.0,932.0,594.0,7.0,32.82
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.98
427.5,47.5,0.0,228.0,0.0,932.0,594.0,7.0,35.08
