0,1,2,3,4,5,6,7,target
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,3.0,13.62
167.9,42.1,163.8,121.8,5.7,1058.7,780.1,3.0,7.75
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,28.0,24.9
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,48.7
152.6,238.7,0.0,200.0,6.3,1001.8,683.9,28.0,26.86
151.0,0.0,184.0,167.0,12.0,991.0,772.0,28.0,15.57
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270.0,54.38
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.23
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7.0,14.54
318.8,212.5,0.0,155.7,14.3,852.1,880.4,3.0,25.2
424.0,22.0,132.0,178.0,8.5,822.0,750.0,56.0,65.7
302.0,0.0,0.0,203.0,0.0,974.0,817.0,14.0,18.13
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.36
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.36
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,14.0,34.24
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.89
159.1,186.7,0.0,175.6,11.3,989.6,788.9,28.0,32.77
424.0,22.0,132.0,178.0,8.5,882.0,750.0,3.0,32.01
337.9,189.0,0.0,174.9,9.5,944.7,755.8,7.0,35.1
139.7,163.9,127.7,236.7,5.8,868.6,655.6,28.0,35.23
252.5,0.0,0.0,185.7,0.0,1111.6,784.3,7.0,11.48
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56.0,68.75
154.8,183.4,0.0,193.3,9.1,877.2,867.7,28.0,23.79
212.1,0.0,121.6,180.3,5.7,1057.6,779.3,14.0,20.92
393.0,0.0,0.0,192.0,0.0,940.0,758.0,28.0,39.58
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.52
152.7,144.7,0.0,178.1,8.0,999.7,822.2,28.0,19.01
236.9,91.7,71.5,246.9,6.0,852.9,695.4,28.0,28.63
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,3.0,28.6
153.0,239.0,0.0,200.0,6.0,1002.0,684.0,28.0,26.86
333.0,0.0,0.0,192.0,0.0,931.2,842.6,90.0,41.68
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,14.0,26.31
520.0,0.0,0.0,175.0,5.2,870.0,805.0,28.0,51.02
167.3,129.9,128.6,175.5,7.8,1006.3,746.6,56.0,51.72
167.9,42.1,163.8,121.8,5.7,1058.7,780.1,100.0,39.23
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,28.0,55.51
158.4,0.0,194.9,219.7,11.0,897.7,712.9,28.0,8.54
167.9,42.1,163.8,121.8,5.7,1058.7,780.1,14.0,17.82
295.7,0.0,95.6,171.5,8.9,955.1,859.2,28.0,39.94
190.3,0.0,125.2,161.8,9.9,1088.1,802.6,56.0,38.56
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84
198.6,132.4,0.0,192.0,0.0,978.4,825.5,180.0,41.72
313.3,145.0,0.0,178.5,8.0,1001.9,688.7,28.0,41.05
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28.0,40.86
218.2,54.6,123.8,140.8,11.9,1075.7,792.7,14.0,35.96
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56.0,55.25
148.0,0.0,137.0,158.0,16.0,1002.0,830.0,28.0,17.95
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28.0,25.56
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,14.0,19.42
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39
491.0,26.0,123.0,201.0,3.9,822.0,699.0,28.0,57.92
200.0,133.0,0.0,192.0,0.0,965.4,806.2,28.0,30.44
147.8,175.1,0.0,171.2,2.2,1000.0,828.5,28.0,26.92
249.1,0.0,98.8,158.1,12.8,987.8,889.0,3.0,15.36
380.0,0.0,0.0,228.0,0.0,932.0,670.0,180.0,53.1
214.9,53.8,121.9,155.6,9.6,1014.3,780.6,100.0,56.63
382.5,0.0,0.0,185.7,0.0,1047.8,739.3,28.0,37.44
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.44
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14.0,24.66
475.0,0.0,0.0,228.0,0.0,932.0,594.0,90.0,42.23
149.0,153.0,194.0,192.0,8.0,935.0,623.0,28.0,24.58
153.0,102.0,0.0,192.0,0.0,888.0,943.1,90.0,26.32
323.7,282.8,0.0,183.8,10.3,942.7,659.9,3.0,28.3
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56.0,48.99
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365.0,52.91
139.6,209.4,0.0,192.0,0.0,1047.0,806.9,3.0,8.06
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.17
359.0,19.0,141.0,154.0,10.9,942.0,801.0,7.0,35.75
439.0,177.0,0.0,186.0,11.1,884.9,707.9,56.0,71.7
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,27.83
167.9,42.1,163.8,121.8,5.7,1058.7,780.1,56.0,32.85
154.8,183.4,0.0,193.3,9.1,1047.4,696.7,28.0,18.29
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28.0,33.05
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.28
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.3
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.3
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56.0,64.3
288.0,121.0,0.0,177.0,7.0,908.0,829.0,28.0,42.13
289.0,134.0,0.0,195.0,6.0,924.0,760.0,28.0,46.24
122.6,183.9,0.0,203.5,0.0,958.2,800.1,7.0,10.35
287.0,121.0,94.0,188.0,9.0,904.0,696.0,28.0,41.94
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100.0,50.94
380.0,0.0,0.0,228.0,0.0,932.0,670.0,365.0,52.52
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28.0,51.02
284.0,15.0,141.0,179.0,5.5,842.0,801.0,28.0,43.73
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,56.0,31.54
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.18
374.0,189.2,0.0,170.1,10.1,926.1,756.7,3.0,34.4
133.0,200.0,0.0,192.0,0.0,927.4,839.2,7.0,13.66
387.0,20.0,94.0,157.0,14.3,938.0,845.0,7.0,36.84
446.0,24.0,79.0,162.0,11.6,967.0,712.0,3.0,35.36
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4
190.3,0.0,125.2,161.8,9.9,1088.1,802.6,28.0,28.47
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.87
152.0,178.0,139.0,168.0,18.0,944.0,695.0,28.0,36.35
173.5,50.0,173.5,164.8,6.5,1006.2,793.5,3.0,23.08
250.0,0.0,95.7,191.8,5.3,948.9,857.2,3.0,8.49
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28.0,40.23
332.5,142.5,0.0,228.0,0.0,932.0,594.0,180.0,39.78
250.0,0.0,95.7,187.4,5.5,956.9,861.2,100.0,42.35
156.0,178.0,187.0,221.0,7.0,854.0,614.0,28.0,29.41
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,52.2
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,7.0,12.37
