0,1,2,3,4,5,6,7,target
26.02,32.897,2.0,2.729,1.975,0.462,1.0,0.0,4.742
3.24,3.124,0.0,4.761,3.273,1.052,1.0,0.0,5.551
0.0,0.0,0.0,3.477,1.857,1.429,0.0,0.0,4.819
9.23,11.0,0.0,2.723,2.321,1.165,0.0,0.0,7.337
38.33,54.156,1.0,2.378,2.587,1.055,1.0,0.0,4.762
56.15,36.022,2.0,-0.273,1.559,0.876,2.0,0.0,3.825
65.57,76.79,1.0,0.489,1.999,1.533,0.0,0.0,7.699
17.07,25.145,0.0,-0.317,1.155,1.74,0.0,0.0,0.55
0.0,0.0,0.0,1.817,1.225,0.502,0.0,0.0,3.254
86.52,117.437,2.0,2.031,2.679,1.198,6.0,1.0,6.447
54.57,41.028,0.0,4.789,3.58,1.505,0.0,0.0,5.512
47.56,65.155,1.0,1.459,2.72,1.265,1.0,0.0,6.52
132.86,33.571,0.0,2.892,3.487,0.572,2.0,0.0,3.619
336.43,551.098,16.0,-5.199,4.3,1.373,7.0,0.0,3.077
91.64,101.494,0.0,2.239,2.296,0.884,2.0,0.0,5.441
114.76,56.999,1.0,-0.755,2.214,1.033,1.0,1.0,5.13
77.82,99.365,4.0,3.048,2.813,0.791,4.0,0.0,4.632
118.06,85.367,4.0,-0.081,1.768,1.061,0.0,0.0,3.758
63.22,80.144,0.0,1.936,3.852,1.151,0.0,0.0,8.028
138.26,86.133,0.0,0.491,2.854,1.146,0.0,2.0,8.349
100.39,91.775,0.0,2.682,2.903,1.823,1.0,0.0,9.141
29.46,53.683,1.0,-0.081,1.678,1.952,0.0,0.0,1.07
80.74,61.166,2.0,-0.31,1.918,0.578,2.0,1.0,4.221
0.0,0.0,0.0,2.942,1.918,1.063,0.0,0.0,3.653
0.0,0.0,0.0,3.259,1.979,1.111,0.0,0.0,4.3
3.24,3.124,0.0,2.193,2.048,1.241,1.0,0.0,4.385
52.04,65.794,4.0,3.586,2.758,0.518,2.0,0.0,5.381
79.63,77.875,2.0,1.326,3.024,1.126,5.0,0.0,5.054
67.79,107.839,2.0,2.347,3.243,1.4,1.0,1.0,3.917
55.84,75.414,0.0,1.907,2.892,1.439,1.0,2.0,3.536
0.0,0.0,0.0,4.416,2.57,0.723,0.0,0.0,5.422
129.62,165.834,6.0,2.703,3.078,0.775,7.0,0.0,4.404
61.52,41.93,0.0,3.447,2.307,0.662,1.0,2.0,4.932
124.73,67.257,0.0,1.02,2.969,0.946,1.0,2.0,5.6
20.23,42.683,1.0,0.347,1.334,0.961,0.0,0.0,2.579
9.23,11.0,0.0,4.068,2.758,0.695,0.0,0.0,5.979
100.87,112.494,0.0,3.275,2.661,1.243,2.0,0.0,5.636
118.65,210.6,1.0,3.773,3.759,0.95,1.0,2.0,4.501
34.14,50.29,0.0,0.076,1.654,1.493,0.0,0.0,3.323
20.23,42.683,1.0,2.193,1.96,1.02,0.0,0.0,4.038
0.0,44.88,0.0,2.419,1.509,0.731,0.0,0.0,3.954
0.0,0.0,0.0,4.063,1.975,0.499,0.0,0.0,4.83
12.89,16.786,0.0,2.66,2.408,0.976,1.0,0.0,3.618
133.44,75.193,0.0,0.906,3.034,0.941,3.0,1.0,7.858
46.53,78.828,1.0,2.086,2.455,0.941,0.0,1.0,3.047
20.23,42.683,1.0,-0.172,1.155,1.911,0.0,0.0,0.59
58.2,116.232,2.0,3.508,3.281,0.803,2.0,1.0,7.802
20.23,42.683,1.0,3.921,2.494,1.229,0.0,0.0,6.36
58.2,86.311,2.0,3.652,3.557,1.237,2.0,2.0,4.249
0.0,0.0,0.0,1.115,1.0,0.588,0.0,0.0,4.632
138.45,281.245,6.0,1.442,3.878,1.205,0.0,0.0,5.291
0.0,0.0,0.0,4.416,2.591,0.723,0.0,0.0,5.641
62.73,86.378,2.0,2.59,2.546,1.277,5.0,0.0,3.601
76.21,117.511,3.0,1.119,2.25,0.375,2.0,1.0,3.644
49.41,71.18,1.0,4.761,3.537,1.147,2.0,2.0,4.307
90.51,65.67,1.0,-0.759,1.929,1.402,1.0,1.0,4.107
0.0,0.0,0.0,5.472,2.703,0.577,0.0,0.0,6.209
49.33,85.839,2.0,1.06,2.272,1.007,1.0,1.0,4.216
87.28,110.688,1.0,2.843,3.244,0.745,3.0,1.0,4.022
58.56,75.965,0.0,1.648,2.689,1.675,4.0,0.0,7.037
0.0,0.0,0.0,2.957,1.509,0.533,0.0,0.0,4.186
12.53,11.0,0.0,1.533,2.274,1.026,0.0,0.0,4.018
45.82,50.747,0.0,2.842,2.154,0.726,1.0,0.0,4.268
26.02,32.897,2.0,2.193,2.056,0.992,1.0,0.0,6.13
95.37,54.336,0.0,2.433,2.915,1.394,2.0,0.0,8.564
66.05,93.43,1.0,1.348,2.119,0.784,1.0,0.0,4.016
0.0,0.0,0.0,2.419,1.225,0.667,0.0,0.0,3.74
105.86,19.91,0.0,0.623,2.116,0.508,2.0,0.0,5.922
0.0,0.0,0.0,4.416,2.605,0.723,0.0,0.0,5.626
72.68,73.324,1.0,0.403,2.355,1.424,4.0,1.0,2.572
182.83,315.561,5.0,1.662,5.831,1.351,0.0,1.0,3.884
12.03,18.011,1.0,1.859,1.989,1.062,1.0,0.0,5.79
102.78,20.263,0.0,3.322,2.901,0.874,0.0,0.0,7.676
12.03,18.011,1.0,1.587,1.654,1.732,1.0,0.0,2.352
34.14,50.29,0.0,2.233,2.415,0.866,0.0,0.0,5.545
73.22,61.166,2.0,-1.202,1.795,0.599,2.0,1.0,3.769
35.25,43.897,2.0,1.246,2.046,1.081,1.0,0.0,5.642
28.24,0.0,0.0,3.169,2.224,0.711,0.0,0.0,4.756
0.0,0.0,0.0,2.851,1.989,0.938,0.0,0.0,3.533
9.23,11.0,0.0,4.19,2.225,0.58,0.0,0.0,7.012
40.46,85.367,2.0,3.306,2.832,0.917,0.0,0.0,4.301
12.89,16.786,0.0,2.066,2.284,0.867,1.0,0.0,3.53
0.0,0.0,0.0,3.478,1.908,0.575,0.0,0.0,4.787
0.0,0.0,0.0,3.259,1.975,1.111,0.0,0.0,4.53
22.0,73.15,0.0,3.983,3.431,0.951,1.0,0.0,4.9
28.24,0.0,0.0,4.76,2.995,0.65,0.0,0.0,6.027
67.34,94.527,2.0,-0.297,1.604,1.682,0.0,0.0,3.044
30.18,48.531,0.0,4.27,3.354,0.867,3.0,0.0,6.212
37.3,67.828,1.0,3.23,2.63,1.166,0.0,1.0,4.355
38.57,6.249,0.0,0.59,1.7,1.19,2.0,0.0,2.232
69.67,97.435,0.0,3.122,3.723,1.26,0.0,2.0,7.371
102.02,101.265,3.0,2.273,2.459,1.086,5.0,0.0,4.288
20.23,42.683,1.0,4.833,2.913,1.229,0.0,0.0,6.36
74.92,138.783,1.0,3.16,2.827,1.14,2.0,1.0,5.301
20.31,28.269,0.0,2.821,2.502,1.283,1.0,1.0,3.078
17.07,25.145,0.0,1.442,1.509,1.157,0.0,1.0,2.576
45.82,50.747,0.0,2.574,2.141,1.014,1.0,0.0,4.558
23.47,45.808,1.0,-0.081,1.577,2.001,1.0,0.0,2.959
0.0,0.0,0.0,3.677,2.344,0.868,0.0,0.0,4.98
75.99,73.774,1.0,0.057,2.093,1.123,2.0,1.0,6.964
20.23,42.683,1.0,2.461,1.975,0.737,0.0,0.0,5.691
0.0,0.0,0.0,2.081,1.509,0.685,0.0,0.0,4.322
45.61,28.269,0.0,3.012,2.557,0.901,1.0,0.0,6.458
43.09,58.042,2.0,2.481,2.133,0.506,1.0,1.0,2.348
34.14,50.29,0.0,1.415,2.074,1.108,0.0,0.0,5.001
110.96,13.843,0.0,1.321,2.402,0.988,0.0,0.0,7.128
70.14,50.908,3.0,0.59,1.909,0.907,2.0,0.0,3.85
57.28,71.694,3.0,2.124,3.455,1.069,2.0,0.0,4.305
41.13,61.166,2.0,-1.095,1.726,1.463,2.0,0.0,1.188
29.46,53.683,1.0,1.246,2.046,1.114,0.0,0.0,3.48
