0,1,2,3,4,5,6,7,target
59.32,78.204,0.0,4.115,3.934,0.76,1.0,2.0,10.047
17.07,25.145,0.0,1.769,1.989,0.927,0.0,0.0,3.976
9.23,11.0,0.0,5.453,2.887,0.495,0.0,0.0,6.723
20.23,42.683,1.0,0.347,1.334,0.961,0.0,0.0,2.579
26.3,36.145,0.0,0.996,1.723,1.805,0.0,1.0,2.827
54.57,41.028,0.0,5.208,3.691,1.585,0.0,0.0,6.383
20.23,42.683,1.0,3.127,2.605,0.797,0.0,0.0,4.668
49.33,85.839,2.0,1.06,2.272,1.007,1.0,1.0,4.216
0.0,0.0,0.0,5.165,3.111,0.732,0.0,0.0,6.219
0.0,0.0,0.0,3.958,2.488,0.802,0.0,0.0,3.575
0.0,0.0,0.0,6.47,2.821,0.469,0.0,0.0,8.44
0.0,0.0,0.0,6.166,2.959,0.57,0.0,0.0,8.271
29.46,53.683,1.0,2.736,2.187,0.62,0.0,0.0,5.372
0.0,0.0,0.0,1.817,1.225,0.502,0.0,0.0,3.254
45.61,28.269,0.0,1.579,2.397,1.162,1.0,0.0,4.437
39.44,45.652,0.0,4.332,4.121,1.12,0.0,1.0,8.164
91.64,101.494,0.0,1.886,2.287,0.769,2.0,0.0,3.591
44.45,16.786,0.0,1.157,1.334,0.685,1.0,1.0,5.418
37.3,67.828,1.0,3.696,3.117,1.149,0.0,0.0,5.17
45.82,50.747,0.0,2.842,2.141,0.726,1.0,0.0,4.611
133.44,75.193,0.0,0.906,3.034,0.941,3.0,1.0,7.858
34.14,50.29,0.0,2.233,2.415,0.866,0.0,0.0,5.545
0.0,0.0,0.0,3.267,2.119,1.25,0.0,0.0,4.867
45.82,50.747,0.0,3.11,2.165,0.478,1.0,0.0,4.434
20.23,42.683,1.0,3.314,2.027,0.409,0.0,0.0,4.495
59.32,78.204,0.0,4.832,4.074,0.962,1.0,2.0,8.582
0.0,0.0,0.0,2.876,1.857,0.699,0.0,0.0,3.918
38.33,54.156,1.0,2.378,2.587,1.055,1.0,0.0,4.762
0.0,0.0,0.0,2.746,1.667,1.4,0.0,0.0,3.809
73.58,63.842,2.0,0.894,3.136,1.388,3.0,0.0,3.008
16.13,19.91,0.0,1.272,2.473,1.256,2.0,0.0,4.733
0.0,0.0,0.0,2.604,1.475,0.505,0.0,0.0,3.46
107.65,178.917,0.0,4.219,3.945,1.078,1.0,2.0,5.03
0.0,0.0,0.0,3.677,2.344,0.868,0.0,0.0,4.98
59.32,78.204,0.0,3.907,3.934,0.908,1.0,2.0,9.063
237.75,223.047,8.0,0.083,3.249,1.04,7.0,1.0,2.928
110.96,13.843,0.0,1.321,2.402,0.988,0.0,0.0,7.128
