0,1,2,3,4,5,6,7,target
46.53,78.828,1.0,2.354,2.455,0.743,0.0,1.0,3.783
52.6,72.29,0.0,5.426,3.893,1.402,0.0,2.0,4.55
29.1,43.156,1.0,3.076,2.438,0.773,1.0,1.0,4.714
21.26,73.891,1.0,4.153,3.383,1.121,1.0,0.0,5.783
84.13,65.794,4.0,-1.434,1.225,0.335,2.0,0.0,3.884
278.8,413.191,5.0,-0.321,6.439,1.557,11.0,11.0,4.779
0.0,0.0,0.0,3.677,2.344,0.868,0.0,0.0,4.98
38.57,6.249,0.0,0.59,1.7,1.19,2.0,0.0,2.232
203.06,358.244,6.0,0.957,5.839,1.345,0.0,1.0,4.566
34.14,50.29,0.0,1.415,2.074,1.108,0.0,0.0,5.001
47.58,62.119,0.0,3.133,2.324,0.467,2.0,2.0,6.21
37.3,67.828,1.0,0.133,1.401,1.582,0.0,1.0,3.17
26.02,32.897,2.0,1.859,1.908,0.917,1.0,0.0,5.312
0.0,0.0,0.0,3.477,1.857,1.429,0.0,0.0,4.819
114.19,100.652,3.0,0.821,3.06,1.082,6.0,1.0,2.533
45.61,28.269,0.0,1.971,2.294,1.275,1.0,0.0,4.608
45.82,50.747,0.0,2.241,2.119,0.942,1.0,0.0,4.01
77.76,153.195,3.0,0.559,2.137,0.767,0.0,0.0,3.669
43.09,58.042,2.0,-0.38,1.401,1.151,1.0,1.0,2.649
0.0,0.0,0.0,3.677,2.324,0.868,0.0,0.0,5.001
26.02,32.897,2.0,2.127,1.918,0.597,1.0,0.0,6.108
115.41,71.512,0.0,1.602,2.687,1.288,1.0,0.0,7.341
30.21,36.145,0.0,2.265,2.344,0.923,0.0,1.0,4.032
50.93,0.0,0.0,0.552,2.485,1.147,3.0,0.0,2.54
0.0,0.0,0.0,2.957,1.509,0.533,0.0,0.0,4.186
28.24,0.0,0.0,3.169,2.238,0.711,0.0,0.0,4.025
0.0,0.0,0.0,4.416,2.605,0.723,0.0,0.0,5.626
21.26,29.011,1.0,2.826,2.709,1.184,1.0,0.0,5.036
20.23,42.683,1.0,2.296,1.924,0.521,0.0,0.0,4.464
96.3,102.044,1.0,-0.463,2.434,1.256,3.0,2.0,5.12
18.46,22.0,0.0,4.268,3.164,0.857,0.0,0.0,7.087
115.41,71.512,0.0,1.919,2.72,1.291,1.0,0.0,7.671
12.03,18.011,1.0,0.817,1.8,1.488,1.0,0.0,3.93
54.57,41.028,0.0,5.65,4.026,1.575,0.0,0.0,7.1
75.99,73.774,1.0,0.787,2.266,1.185,2.0,0.0,5.551
110.45,141.047,1.0,2.767,3.488,1.216,2.0,2.0,4.071
61.82,73.324,0.0,0.736,2.405,1.546,4.0,1.0,3.028
60.13,76.448,0.0,2.288,2.848,1.591,4.0,0.0,3.22
29.46,53.683,1.0,1.246,2.031,1.114,0.0,0.0,3.68
46.53,78.828,1.0,2.378,2.472,0.988,0.0,1.0,3.474
0.0,0.0,0.0,5.472,2.676,0.577,0.0,0.0,5.64
121.26,6.249,0.0,1.761,2.66,0.779,2.0,0.0,5.976
67.01,70.941,2.0,1.052,2.676,1.137,3.0,0.0,6.119
0.0,0.0,0.0,4.332,2.727,0.758,0.0,0.0,6.7
29.46,53.683,1.0,2.736,2.183,0.62,0.0,0.0,5.527
107.02,52.33,0.0,0.64,2.614,1.233,1.0,0.0,5.762
74.57,132.193,2.0,1.671,3.501,1.095,3.0,1.0,3.742
23.79,31.059,0.0,0.094,1.334,1.115,1.0,1.0,3.78
98.18,62.119,0.0,0.796,1.84,0.743,2.0,2.0,6.251
42.52,44.313,0.0,1.473,2.241,1.158,0.0,0.0,4.072
20.23,42.683,1.0,3.046,2.027,0.602,0.0,0.0,5.632
72.68,73.324,1.0,0.403,2.355,1.424,4.0,1.0,2.572
93.06,157.656,2.0,2.014,3.767,1.189,0.0,0.0,4.333
181.62,324.873,7.0,-0.875,3.595,0.945,2.0,1.0,6.43
91.64,101.494,0.0,2.239,2.296,0.884,2.0,0.0,5.441
94.89,20.765,0.0,2.492,2.659,1.194,0.0,0.0,6.79
17.07,25.145,0.0,-0.317,1.155,1.74,0.0,0.0,0.55
26.02,32.897,2.0,3.314,2.018,0.366,1.0,0.0,5.43
0.0,0.0,0.0,3.945,2.324,0.678,0.0,0.0,5.009
45.61,28.269,0.0,3.092,2.814,0.948,1.0,0.0,5.548
50.24,26.663,0.0,3.247,2.789,1.206,1.0,1.0,6.074
26.02,32.897,2.0,2.193,2.031,0.992,1.0,0.0,4.179
181.62,324.873,7.0,-0.392,3.629,0.863,2.0,1.0,3.573
132.42,196.332,2.0,4.478,4.984,1.087,4.0,0.0,5.44
58.2,86.311,2.0,3.652,3.557,1.237,2.0,2.0,4.249
9.23,11.0,0.0,3.395,2.692,0.941,0.0,0.0,5.433
26.02,32.897,2.0,1.859,1.918,0.917,1.0,0.0,5.168
0.0,0.0,0.0,3.562,2.119,1.15,0.0,0.0,4.317
20.23,42.683,1.0,1.859,1.908,0.949,0.0,0.0,3.863
16.13,19.91,0.0,1.272,2.473,1.256,2.0,0.0,4.733
75.74,93.694,3.0,2.195,4.365,1.086,2.0,0.0,5.132
45.82,50.747,0.0,2.509,2.119,0.617,1.0,0.0,4.31
0.0,0.0,0.0,3.138,1.509,1.7,0.0,0.0,3.87
75.13,100.774,3.0,4.512,3.662,0.702,5.0,0.0,6.65
62.73,86.378,2.0,2.273,2.478,1.254,5.0,0.0,3.331
26.02,32.897,2.0,2.729,1.975,0.462,1.0,0.0,4.742
94.83,178.34,3.0,1.661,3.391,0.942,0.0,0.0,3.961
0.0,0.0,0.0,3.374,2.075,1.204,0.0,0.0,3.792
104.06,189.34,3.0,1.929,3.197,1.021,0.0,2.0,4.187
70.14,50.908,3.0,1.294,2.203,0.591,2.0,0.0,3.476
18.46,22.0,0.0,1.466,2.15,1.22,0.0,0.0,2.937
20.23,42.683,1.0,1.506,1.857,0.853,0.0,0.0,3.85
0.0,0.0,0.0,3.795,1.975,0.657,0.0,0.0,5.42
35.25,43.897,2.0,1.246,2.056,1.081,1.0,0.0,5.571
35.53,47.145,0.0,4.579,3.875,0.927,0.0,1.0,8.067
0.0,0.0,0.0,1.817,1.225,0.502,0.0,0.0,3.254
0.0,0.0,0.0,1.672,1.225,0.562,0.0,0.0,3.28
58.92,107.366,2.0,-0.937,2.299,1.936,0.0,0.0,0.46
45.82,50.747,0.0,2.842,2.154,0.726,1.0,0.0,4.268
54.57,41.028,0.0,1.246,2.086,1.875,0.0,0.0,9.099
155.68,277.562,4.0,-1.358,3.033,1.552,2.0,4.0,3.103
0.0,0.0,0.0,4.634,2.018,0.461,0.0,0.0,5.6
37.3,67.828,1.0,3.23,2.63,1.166,0.0,1.0,4.355
52.04,65.794,4.0,0.893,1.918,0.732,2.0,0.0,4.263
0.0,0.0,0.0,4.092,2.12,0.53,0.0,0.0,5.389
50.94,76.132,1.0,3.77,3.091,1.081,3.0,0.0,4.01
0.0,0.0,0.0,5.989,2.712,0.529,0.0,0.0,6.99
94.88,104.618,0.0,4.066,3.016,1.314,3.0,0.0,7.012
41.57,57.28,1.0,0.734,2.548,1.853,2.0,0.0,3.25
95.37,54.336,0.0,2.433,2.915,1.394,2.0,0.0,8.564
