0,1,2,3,4,5,6,7,target
126.44,152.848,3.0,-0.172,2.629,1.025,4.0,0.0,3.839
20.23,42.683,1.0,0.8,1.401,1.698,0.0,0.0,1.82
44.45,16.786,0.0,3.33,2.281,0.701,1.0,1.0,6.54
59.32,78.204,0.0,4.832,4.074,0.962,1.0,2.0,8.582
0.0,0.0,0.0,3.677,2.344,0.868,0.0,0.0,4.98
45.82,50.747,0.0,3.11,2.154,0.478,1.0,0.0,4.251
0.0,0.0,0.0,3.945,2.344,0.678,0.0,0.0,5.5
17.07,25.145,0.0,0.094,1.334,1.328,0.0,0.0,5.993
20.23,42.683,1.0,1.859,1.918,0.949,0.0,0.0,3.76
29.54,39.269,0.0,3.026,2.828,1.243,1.0,1.0,4.339
0.0,0.0,0.0,4.203,1.997,1.625,0.0,0.0,5.47
29.46,53.683,1.0,1.246,2.031,1.114,0.0,0.0,3.68
0.0,0.0,0.0,4.366,2.031,0.57,0.0,0.0,5.55
56.79,76.155,1.0,1.064,2.72,1.346,1.0,0.0,6.883
93.21,118.087,1.0,-0.147,2.355,1.644,2.0,0.0,5.9
43.09,58.042,2.0,-0.38,1.401,1.151,1.0,1.0,2.649
0.0,0.0,0.0,2.604,1.43,0.505,0.0,0.0,3.842
0.0,0.0,0.0,3.478,1.908,0.575,0.0,0.0,4.787
55.05,61.747,0.0,4.296,3.055,0.603,1.0,0.0,5.878
42.52,44.313,0.0,1.473,2.241,1.158,0.0,0.0,4.072
7.76,0.0,0.0,1.586,2.674,1.166,2.0,0.0,4.823
23.79,31.059,0.0,-0.317,1.155,1.403,1.0,1.0,1.057
92.14,107.097,1.0,4.275,4.174,1.174,1.0,1.0,4.112
0.0,0.0,0.0,2.226,1.265,0.57,0.0,0.0,3.718
0.0,0.0,0.0,2.226,1.509,0.826,0.0,0.0,2.608
3.24,3.124,0.0,9.148,5.497,1.559,1.0,0.0,5.96
39.72,65.971,1.0,3.289,3.767,1.129,1.0,0.0,5.754
44.45,16.786,0.0,3.265,2.134,0.637,1.0,1.0,6.131
17.07,25.145,0.0,-0.317,1.155,1.74,0.0,0.0,0.55
26.02,32.897,2.0,2.729,1.979,0.462,1.0,0.0,5.16
30.21,36.145,0.0,2.265,2.344,0.923,0.0,1.0,4.032
94.83,178.34,3.0,1.661,3.391,0.942,0.0,0.0,3.961
37.3,67.828,1.0,2.06,2.06,1.529,0.0,1.0,3.08
100.39,91.775,0.0,2.682,2.903,1.823,1.0,0.0,9.141
102.02,101.265,3.0,2.273,2.459,1.086,5.0,0.0,4.288
79.63,77.875,2.0,1.326,3.024,1.126,5.0,0.0,5.054
9.23,11.0,0.0,4.068,2.758,0.695,0.0,0.0,5.979
0.0,0.0,0.0,3.259,1.975,1.111,0.0,0.0,4.53
40.46,85.367,2.0,3.956,3.123,0.959,0.0,0.0,5.37
52.04,65.794,4.0,3.586,2.758,0.518,2.0,0.0,5.381
81.7,115.445,1.0,5.44,4.623,1.517,1.0,3.0,4.85
77.76,153.195,3.0,0.559,2.137,0.767,0.0,0.0,3.669
