0,1,2,3,4,5,6,7,target
102.02,101.265,3.0,2.273,2.459,1.086,5.0,0.0,4.288
0.0,0.0,0.0,2.608,1.857,1.0,0.0,0.0,3.002
103.67,119.505,1.0,3.546,2.847,1.211,3.0,0.0,3.725
0.0,0.0,0.0,3.267,2.318,0.963,0.0,0.0,4.1
54.57,41.028,0.0,3.234,2.901,1.984,0.0,0.0,4.862
87.66,139.995,3.0,1.589,3.514,1.339,2.0,1.0,3.819
58.56,75.965,0.0,1.648,2.689,1.675,4.0,0.0,7.037
20.23,42.683,1.0,-0.814,1.0,2.353,0.0,0.0,0.989
140.02,119.209,4.0,-0.812,2.478,0.926,3.0,0.0,7.378
0.0,0.0,0.0,4.823,2.299,1.6,0.0,0.0,5.299
129.95,30.53,0.0,1.145,2.637,1.444,0.0,0.0,9.15
34.14,50.29,0.0,1.415,2.074,1.108,0.0,0.0,5.001
52.6,72.29,0.0,2.577,2.707,1.313,0.0,2.0,3.603
30.21,36.145,0.0,2.265,2.344,0.923,0.0,1.0,4.032
87.08,111.608,1.0,1.749,3.666,1.085,3.0,0.0,4.225
336.43,551.098,16.0,-5.199,4.3,1.373,7.0,0.0,3.077
0.0,0.0,0.0,4.092,2.12,0.53,0.0,0.0,5.389
32.67,47.536,0.0,3.223,2.773,0.881,2.0,0.0,4.403
7.76,0.0,0.0,1.586,2.674,1.166,2.0,0.0,4.823
59.32,78.204,0.0,4.832,4.074,0.962,1.0,2.0,8.582
12.03,18.011,1.0,2.193,2.134,1.117,1.0,0.0,5.46
82.48,37.55,0.0,3.213,2.806,1.172,1.0,0.0,8.849
116.67,180.366,4.0,-1.96,2.021,1.83,1.0,1.0,3.908
52.33,62.438,0.0,0.567,2.239,1.542,1.0,1.0,2.668
118.22,238.562,5.0,2.201,3.83,1.214,0.0,0.0,6.424
73.58,63.842,2.0,0.894,3.136,1.388,3.0,0.0,3.008
58.2,86.311,2.0,3.652,3.557,1.237,2.0,2.0,4.249
12.89,16.786,0.0,0.468,1.8,1.038,1.0,0.0,1.815
67.51,103.973,1.0,3.204,3.344,0.938,0.0,1.0,2.955
138.26,86.133,0.0,0.491,2.854,1.146,0.0,2.0,8.349
77.76,153.195,3.0,0.559,2.137,0.767,0.0,0.0,3.669
50.93,0.0,0.0,0.552,2.485,1.147,3.0,0.0,2.54
203.06,358.244,6.0,0.957,5.839,1.345,0.0,1.0,4.566
20.23,42.683,1.0,3.314,2.031,0.409,0.0,0.0,4.864
45.82,50.747,0.0,2.509,2.108,0.617,1.0,0.0,3.84
84.13,65.794,4.0,-1.434,1.225,0.335,2.0,0.0,3.884
70.14,50.908,3.0,-0.792,1.401,0.647,2.0,0.0,3.979
45.61,28.269,0.0,3.012,2.557,0.901,1.0,0.0,6.458
129.62,165.834,6.0,2.703,3.078,0.775,7.0,0.0,4.404
70.14,50.908,3.0,-0.273,1.577,0.756,2.0,0.0,3.936
182.83,315.561,5.0,1.662,5.831,1.351,0.0,1.0,3.884
0.0,0.0,0.0,4.366,2.031,0.57,0.0,0.0,5.55
45.82,50.747,0.0,3.11,2.154,0.478,1.0,0.0,4.251
17.07,25.145,0.0,0.202,1.334,1.66,0.0,0.0,2.815
0.0,0.0,0.0,1.672,1.225,0.562,0.0,0.0,3.28
26.02,32.897,2.0,2.193,2.031,0.992,1.0,0.0,4.179
133.44,75.193,0.0,0.906,3.034,0.941,3.0,1.0,7.858
60.98,61.404,0.0,3.429,2.749,1.08,0.0,0.0,5.3
