0,1,2,3,4,5,6,7,target
70.14,50.908,3.0,-0.273,1.577,0.756,2.0,0.0,3.936
38.69,64.683,1.0,-0.129,2.15,1.971,0.0,0.0,1.53
0.0,0.0,0.0,2.746,1.667,1.4,0.0,0.0,3.809
49.57,64.63,0.0,-0.259,1.989,1.103,3.0,1.0,3.34
54.57,41.028,0.0,3.234,2.901,1.984,0.0,0.0,4.862
0.0,0.0,0.0,4.416,2.605,0.723,0.0,0.0,5.626
12.03,18.011,1.0,1.859,1.989,1.062,1.0,0.0,5.79
37.3,67.828,1.0,1.667,2.031,0.867,0.0,0.0,4.462
0.0,0.0,0.0,2.942,1.908,1.063,0.0,0.0,3.791
17.07,25.145,0.0,0.202,1.334,1.66,0.0,0.0,2.815
12.03,18.011,1.0,-0.172,1.155,2.177,1.0,0.0,2.958
41.57,57.28,1.0,1.838,2.611,1.175,2.0,0.0,3.155
137.46,152.241,0.0,2.359,2.527,0.825,3.0,0.0,4.39
36.26,60.144,0.0,3.3,3.469,1.102,2.0,1.0,4.92
0.0,0.0,0.0,5.472,2.657,0.577,0.0,0.0,6.67
0.0,0.0,0.0,3.374,2.075,1.204,0.0,0.0,3.792
87.43,55.411,2.0,-1.222,1.575,1.362,1.0,0.0,6.618
59.32,93.164,0.0,4.279,3.962,0.907,1.0,2.0,9.133
0.0,0.0,0.0,3.267,2.119,1.25,0.0,0.0,4.867
38.77,22.156,0.0,2.779,2.639,0.859,0.0,0.0,4.001
52.6,72.29,0.0,0.787,2.223,1.8,0.0,2.0,2.899
110.45,141.047,1.0,2.767,3.488,1.216,2.0,2.0,4.071
52.6,72.29,0.0,4.091,3.568,1.15,0.0,2.0,5.19
58.11,32.897,2.0,-0.317,1.225,0.575,1.0,1.0,3.638
88.9,33.571,0.0,4.405,2.456,0.568,2.0,2.0,6.399
94.88,104.618,0.0,4.066,3.016,1.314,3.0,0.0,7.012
54.57,41.028,0.0,5.208,3.691,1.585,0.0,0.0,6.383
12.89,16.786,0.0,2.066,2.284,0.867,1.0,0.0,3.711
81.7,115.445,1.0,5.44,4.623,1.517,1.0,3.0,4.85
98.61,57.46,0.0,2.054,2.891,1.442,3.0,0.0,9.14
0.0,0.0,0.0,3.124,1.8,1.417,0.0,0.0,4.34
