0,1,2,3,4,5,6,7,target
9.23,11.0,0.0,3.275,2.727,0.874,0.0,0.0,3.953
45.34,34.106,0.0,1.297,2.042,1.933,0.0,0.0,2.829
26.02,32.897,2.0,1.859,1.918,0.917,1.0,0.0,5.168
9.23,11.0,0.0,5.453,2.887,0.495,0.0,0.0,6.723
120.73,148.22,1.0,0.096,2.964,1.16,4.0,1.0,3.508
20.31,28.269,0.0,-0.273,1.401,2.073,1.0,1.0,0.704
91.64,101.494,0.0,2.507,2.334,0.543,2.0,0.0,5.402
29.46,53.683,1.0,1.246,2.046,1.114,0.0,0.0,3.48
97.99,195.878,4.0,-1.204,2.214,1.066,0.0,1.0,3.177
36.28,22.156,0.0,-0.317,1.225,1.333,0.0,0.0,0.495
164.9,144.333,4.0,0.16,3.323,0.833,4.0,0.0,4.33
129.95,30.53,0.0,1.145,2.637,1.444,0.0,0.0,9.15
30.18,48.531,0.0,4.27,3.354,0.867,3.0,0.0,6.212
26.3,81.025,0.0,5.4,3.936,0.991,0.0,1.0,8.112
105.86,19.91,0.0,0.623,2.116,0.508,2.0,0.0,5.922
62.73,86.378,2.0,2.59,2.546,1.277,5.0,0.0,3.601
29.46,53.683,1.0,1.629,2.353,1.2,0.0,0.0,2.614
54.57,41.028,0.0,4.789,3.58,1.505,0.0,0.0,5.512
42.52,44.313,0.0,1.473,2.241,1.158,0.0,0.0,4.072
29.46,53.683,1.0,2.736,2.187,0.62,0.0,0.0,5.372
39.72,65.971,1.0,3.289,3.767,1.129,1.0,0.0,5.754
67.79,107.839,2.0,2.347,3.243,1.4,1.0,1.0,3.917
52.6,72.29,0.0,5.426,3.893,1.402,0.0,2.0,4.55
62.73,86.378,2.0,2.273,2.478,1.254,5.0,0.0,3.331
93.06,157.656,2.0,2.014,3.767,1.189,0.0,0.0,4.333
45.82,50.747,0.0,2.842,2.141,0.726,1.0,0.0,4.611
45.82,50.747,0.0,2.241,2.108,0.942,1.0,0.0,4.04
0.0,0.0,0.0,1.817,1.225,0.502,0.0,0.0,3.254
57.53,110.512,2.0,3.31,3.267,1.169,0.0,0.0,4.535
20.23,42.683,1.0,3.909,2.12,0.281,0.0,0.0,5.56
0.0,0.0,0.0,3.876,2.539,0.837,0.0,0.0,4.909
0.0,0.0,0.0,4.634,2.018,0.461,0.0,0.0,5.6
54.57,41.028,0.0,5.208,3.691,1.585,0.0,0.0,6.383
59.32,78.204,0.0,4.794,3.99,0.645,1.0,2.0,9.945
84.58,129.736,4.0,0.925,3.178,1.263,2.0,1.0,3.902
28.24,0.0,0.0,1.173,1.667,0.667,0.0,0.0,2.421
29.46,53.683,1.0,3.842,2.887,0.614,0.0,0.0,6.109
56.15,36.022,2.0,3.112,2.997,0.701,2.0,0.0,3.531
23.47,45.808,1.0,-0.081,1.577,2.001,1.0,0.0,2.959
20.23,42.683,1.0,2.193,1.975,1.02,0.0,0.0,4.765
36.6,20.263,0.0,1.354,1.89,2.073,3.0,0.0,1.43
50.24,26.663,0.0,3.247,2.789,1.206,1.0,1.0,6.074
92.14,107.097,1.0,4.275,4.174,1.174,1.0,1.0,4.112
42.52,44.313,0.0,4.746,2.905,0.916,0.0,0.0,4.711
28.24,0.0,0.0,3.169,2.238,0.711,0.0,0.0,4.025
54.57,41.028,0.0,1.246,2.086,1.875,0.0,0.0,9.099
96.31,77.727,1.0,1.126,3.536,1.157,3.0,0.0,3.594
52.33,62.438,0.0,0.567,2.239,1.542,1.0,1.0,2.668
