0,1,2,3,4,5,6,7,target
132.42,196.332,2.0,4.478,4.984,1.087,4.0,0.0,5.44
54.57,41.028,0.0,5.65,4.026,1.575,0.0,0.0,7.1
20.23,42.683,1.0,2.193,1.975,1.02,0.0,0.0,4.765
0.0,0.0,0.0,5.165,3.111,0.732,0.0,0.0,6.219
49.41,71.18,1.0,4.761,3.537,1.147,2.0,2.0,4.307
138.26,86.133,0.0,0.491,2.854,1.146,0.0,2.0,8.349
166.75,250.102,6.0,1.632,5.369,1.145,6.0,4.0,4.27
3.24,3.124,0.0,4.761,3.273,1.052,1.0,0.0,5.551
38.33,54.156,1.0,2.391,2.612,1.293,1.0,0.0,6.32
0.0,0.0,0.0,3.562,2.119,1.15,0.0,0.0,4.317
75.99,73.774,1.0,0.057,2.093,1.123,2.0,1.0,6.964
54.57,41.028,0.0,4.789,3.58,1.505,0.0,0.0,5.512
29.46,53.683,1.0,1.629,2.353,1.2,0.0,0.0,2.614
52.6,72.29,0.0,4.091,3.568,1.15,0.0,2.0,5.19
12.03,18.011,1.0,0.817,1.8,1.488,1.0,0.0,3.93
12.03,18.011,1.0,-0.172,1.155,2.177,1.0,0.0,2.958
91.64,101.494,0.0,1.886,2.287,0.769,2.0,0.0,3.591
83.67,84.184,1.0,0.349,2.397,2.092,1.0,1.0,5.76
20.23,42.683,1.0,3.314,2.027,0.409,0.0,0.0,4.495
0.0,59.84,0.0,1.817,1.43,1.988,0.0,0.0,2.018
20.23,42.683,1.0,-0.172,1.155,1.911,0.0,0.0,0.59
0.0,0.0,0.0,4.926,2.074,0.478,0.0,0.0,4.674
41.13,61.166,2.0,-1.095,1.726,1.463,2.0,0.0,1.188
44.45,16.786,0.0,3.33,2.281,0.701,1.0,1.0,6.54
347.32,571.952,18.0,-6.446,4.624,1.39,5.0,0.0,3.088
0.0,0.0,0.0,6.166,2.959,0.57,0.0,0.0,8.271
23.47,45.808,1.0,-0.081,1.577,2.001,1.0,0.0,2.959
45.34,34.106,0.0,1.297,2.042,1.933,0.0,0.0,2.829
79.63,77.875,2.0,1.326,3.024,1.126,5.0,0.0,5.054
38.8,0.0,1.0,1.364,1.334,1.212,0.0,0.0,6.102
76.21,117.511,3.0,1.119,2.25,0.375,2.0,1.0,3.644
52.6,72.29,0.0,6.338,4.16,1.402,0.0,2.0,6.194
65.82,80.765,0.0,3.692,3.883,1.087,3.0,0.0,6.756
0.0,0.0,0.0,2.459,1.475,1.5,0.0,0.0,4.002
129.95,30.53,0.0,1.145,2.637,1.444,0.0,0.0,9.15
59.32,78.204,0.0,4.115,3.934,0.76,1.0,2.0,10.047
20.23,42.683,1.0,3.046,2.027,0.602,0.0,0.0,5.632
37.3,67.828,1.0,3.696,3.117,1.149,0.0,0.0,5.17
0.0,0.0,0.0,3.558,1.978,1.0,0.0,0.0,6.72
66.05,93.43,1.0,1.348,2.119,0.784,1.0,0.0,4.016
0.0,0.0,0.0,2.604,1.559,0.664,0.0,0.0,3.655
41.57,57.28,1.0,1.838,2.611,1.175,2.0,0.0,3.155
122.91,210.537,3.0,0.868,3.59,1.462,3.0,1.0,2.626
44.45,16.786,0.0,2.539,1.84,0.92,1.0,1.0,5.429
134.73,159.536,2.0,1.649,2.527,0.818,3.0,1.0,3.138
20.31,28.269,0.0,-0.273,1.401,2.073,1.0,1.0,0.704
0.0,0.0,0.0,2.851,1.989,0.938,0.0,0.0,3.533
61.52,41.93,0.0,3.447,2.307,0.662,1.0,2.0,4.932
29.46,53.683,1.0,-0.081,1.577,1.952,0.0,0.0,0.59
26.02,32.897,2.0,2.729,1.975,0.462,1.0,0.0,5.43
0.0,0.0,0.0,3.677,2.344,0.868,0.0,0.0,4.98
29.46,53.683,1.0,-0.081,1.678,1.952,0.0,0.0,1.07
73.22,61.166,2.0,-1.202,1.795,0.599,2.0,1.0,3.769
9.23,11.0,0.0,1.587,1.84,1.05,0.0,0.0,2.778
45.82,50.747,0.0,3.11,2.165,0.478,1.0,0.0,4.434
115.41,71.512,0.0,1.602,2.687,1.288,1.0,0.0,7.341
