0,1,2,3,4,5,6,7,target
86.34,105.331,1.0,1.616,2.97,0.983,5.0,0.0,4.168
70.14,50.908,3.0,1.294,2.203,0.591,2.0,0.0,3.476
54.57,41.028,0.0,3.234,2.901,1.984,0.0,0.0,4.862
65.72,101.271,2.0,-0.234,1.975,1.091,2.0,1.0,3.716
104.06,189.34,3.0,1.929,3.197,1.021,0.0,2.0,4.187
0.0,0.0,0.0,3.478,1.918,0.575,0.0,0.0,4.304
50.94,76.132,1.0,3.77,3.091,1.081,3.0,0.0,4.01
71.84,83.644,2.0,1.969,2.168,0.531,2.0,0.0,4.489
103.35,161.259,2.0,2.401,3.053,0.798,1.0,0.0,4.14
29.46,53.683,1.0,-0.081,1.577,1.952,0.0,0.0,0.59
56.15,36.022,2.0,1.971,2.472,1.144,2.0,0.0,3.52
70.14,50.908,3.0,-0.273,1.577,0.756,2.0,0.0,3.936
52.6,72.29,0.0,2.005,2.468,1.281,0.0,2.0,3.77
0.0,0.0,0.0,5.989,2.758,0.529,0.0,0.0,8.16
110.45,141.047,1.0,2.767,3.488,1.216,2.0,2.0,4.071
20.23,42.683,1.0,1.859,1.908,0.949,0.0,0.0,3.863
26.02,32.897,2.0,1.506,1.857,0.815,1.0,0.0,5.371
58.2,116.232,2.0,3.508,3.281,0.803,2.0,1.0,7.802
0.0,0.0,0.0,3.945,2.344,0.678,0.0,0.0,5.5
56.15,36.022,2.0,-0.273,1.559,0.876,2.0,0.0,3.825
29.54,39.269,0.0,3.026,2.828,1.243,1.0,1.0,4.339
102.02,101.265,3.0,2.273,2.459,1.086,5.0,0.0,4.288
0.0,0.0,0.0,4.063,1.96,0.499,0.0,0.0,4.75
26.02,32.897,2.0,2.729,1.975,0.462,1.0,0.0,4.742
47.56,65.155,1.0,1.191,2.899,1.265,1.0,0.0,3.47
23.79,31.059,0.0,0.094,1.334,1.115,1.0,1.0,3.78
0.0,0.0,0.0,5.551,3.231,0.689,0.0,0.0,6.004
0.0,0.0,0.0,1.817,1.334,0.718,0.0,0.0,2.49
32.67,47.536,0.0,3.223,2.773,0.881,2.0,0.0,4.403
181.62,324.873,7.0,-0.875,3.595,0.945,2.0,1.0,6.43
29.46,53.683,1.0,2.736,2.187,0.62,0.0,0.0,5.372
26.02,32.897,2.0,2.729,1.975,0.462,1.0,0.0,5.43
41.13,61.166,2.0,-1.095,1.726,1.463,2.0,0.0,1.188
40.46,85.367,2.0,3.956,3.123,0.959,0.0,0.0,5.37
59.32,78.204,0.0,4.794,3.99,0.645,1.0,2.0,9.945
39.44,45.652,0.0,4.332,4.121,1.12,0.0,1.0,8.164
83.67,84.184,1.0,0.349,2.397,2.092,1.0,1.0,5.76
0.0,59.84,0.0,1.817,1.43,1.988,0.0,0.0,2.018
182.83,315.561,5.0,1.662,5.831,1.351,0.0,1.0,3.884
0.0,0.0,0.0,4.332,2.727,0.758,0.0,0.0,6.7
138.26,86.133,0.0,0.491,2.854,1.146,0.0,2.0,8.349
52.6,72.29,0.0,6.338,4.16,1.402,0.0,2.0,6.194
0.0,0.0,0.0,3.876,2.539,0.837,0.0,0.0,4.909
75.39,67.204,0.0,2.981,2.784,1.072,1.0,2.0,6.475
0.0,0.0,0.0,4.588,2.744,0.807,0.0,0.0,6.19
55.84,75.414,0.0,1.907,2.892,1.439,1.0,2.0,3.536
0.0,0.0,0.0,4.416,2.591,0.723,0.0,0.0,5.641
59.32,78.204,0.0,3.907,3.934,0.908,1.0,2.0,9.063
26.02,32.897,2.0,2.193,2.031,0.992,1.0,0.0,4.179
47.58,62.119,0.0,3.133,2.324,0.467,2.0,2.0,6.21
59.32,123.084,0.0,4.217,4.111,0.994,1.0,2.0,8.678
34.14,50.29,0.0,0.076,1.84,1.493,0.0,0.0,3.788
44.45,16.786,0.0,3.648,2.427,0.757,1.0,1.0,6.099
71.06,94.289,0.0,0.977,3.191,1.146,0.0,0.0,2.506
49.41,71.18,1.0,4.761,3.537,1.147,2.0,2.0,4.307
20.31,28.269,0.0,0.198,1.782,1.559,1.0,1.0,4.906
0.0,0.0,0.0,3.124,1.8,1.417,0.0,0.0,4.34
41.57,57.28,1.0,3.18,3.292,1.014,2.0,0.0,4.992
38.57,6.249,0.0,0.59,1.7,1.19,2.0,0.0,2.232
20.23,42.683,1.0,-0.814,1.0,2.353,0.0,0.0,0.989
0.0,0.0,0.0,2.942,1.918,1.063,0.0,0.0,3.653
103.56,133.775,0.0,3.168,4.055,1.153,3.0,2.0,6.389
