0,1,2,3,4,5,6,7,target
20.31,28.269,0.0,2.821,2.502,1.283,1.0,1.0,3.078
164.9,144.333,4.0,0.16,3.323,0.833,4.0,0.0,4.33
56.15,36.022,2.0,0.59,1.879,1.001,2.0,0.0,2.838
77.82,99.365,4.0,3.048,2.813,0.791,4.0,0.0,4.632
17.07,25.145,0.0,-0.317,1.155,1.74,0.0,0.0,0.55
20.23,42.683,1.0,0.347,1.334,1.768,0.0,0.0,0.935
3.24,3.124,0.0,4.761,3.273,1.052,1.0,0.0,5.551
0.0,0.0,0.0,4.063,1.96,0.499,0.0,0.0,4.75
12.03,18.011,1.0,6.728,4.392,1.554,1.0,0.0,6.537
116.67,180.366,4.0,-1.96,2.021,1.83,1.0,1.0,3.908
20.23,42.683,1.0,3.046,2.027,0.602,0.0,0.0,5.632
58.56,75.965,0.0,1.648,2.689,1.675,4.0,0.0,7.037
49.41,71.18,1.0,4.761,3.537,1.147,2.0,2.0,4.307
41.57,57.28,1.0,1.838,2.611,1.175,2.0,0.0,3.155
63.22,80.144,0.0,1.936,3.852,1.151,0.0,0.0,8.028
92.31,70.941,2.0,2.195,3.082,0.999,3.0,0.0,7.044
35.53,47.145,0.0,4.579,3.875,1.124,0.0,1.0,7.693
9.23,11.0,0.0,1.859,1.989,1.164,0.0,0.0,3.432
55.84,75.414,0.0,1.907,2.892,1.439,1.0,2.0,3.536
0.0,0.0,0.0,3.477,1.857,1.429,0.0,0.0,4.819
32.67,45.055,0.0,3.355,3.097,0.889,2.0,1.0,4.821
0.0,0.0,0.0,4.634,2.018,0.461,0.0,0.0,5.6
17.07,25.145,0.0,1.442,1.84,1.58,0.0,0.0,4.039
94.89,20.765,0.0,2.492,2.659,1.194,0.0,0.0,6.79
0.0,0.0,0.0,4.416,2.591,0.723,0.0,0.0,5.641
7.76,0.0,0.0,1.586,2.674,1.166,2.0,0.0,4.823
12.03,18.011,1.0,-0.172,1.155,2.177,1.0,0.0,2.958
59.32,78.204,0.0,4.794,3.99,0.645,1.0,2.0,9.945
0.0,0.0,0.0,2.226,1.401,0.826,0.0,0.0,3.339
40.46,85.367,2.0,3.635,3.12,1.03,0.0,0.0,4.962
26.3,36.145,0.0,2.754,2.454,1.421,0.0,1.0,4.886
0.0,0.0,0.0,2.851,1.989,0.938,0.0,0.0,3.533
29.46,53.683,1.0,1.246,2.046,1.114,0.0,0.0,3.48
46.53,78.828,1.0,2.354,2.455,0.743,0.0,1.0,3.783
15.79,0.0,1.0,2.859,2.614,0.752,1.0,0.0,4.7
37.3,67.828,1.0,2.06,2.06,1.529,0.0,1.0,3.08
26.3,36.145,0.0,0.586,1.577,1.881,0.0,1.0,2.09
90.51,65.67,1.0,-0.759,1.929,1.402,1.0,1.0,4.107
140.02,119.209,4.0,-0.812,2.478,0.926,3.0,0.0,7.378
65.72,101.271,2.0,-0.234,1.975,1.091,2.0,1.0,3.716
58.92,107.366,2.0,-0.937,2.299,1.936,0.0,0.0,0.46
44.45,16.786,0.0,3.265,2.134,0.637,1.0,1.0,6.131
20.23,42.683,1.0,2.461,1.975,0.737,0.0,0.0,4.852
26.02,32.897,2.0,0.202,1.334,1.347,1.0,0.0,3.133
0.0,0.0,0.0,5.551,3.231,0.689,0.0,0.0,6.004
0.0,0.0,0.0,3.945,2.324,0.678,0.0,0.0,5.009
61.82,73.324,0.0,0.736,2.405,1.546,4.0,1.0,3.028
115.14,206.609,3.0,-1.169,2.333,1.496,1.0,3.0,2.736
0.0,0.0,0.0,3.267,2.318,0.963,0.0,0.0,4.1
38.33,54.156,1.0,1.737,2.472,0.638,1.0,0.0,6.848
45.61,28.269,0.0,2.275,2.445,1.29,1.0,0.0,4.474
47.56,65.155,1.0,1.191,2.899,1.265,1.0,0.0,3.47
40.46,85.367,2.0,3.956,3.123,0.959,0.0,0.0,5.37
59.32,78.204,0.0,3.907,3.934,0.908,1.0,2.0,9.063
105.86,19.91,0.0,0.623,2.116,0.508,2.0,0.0,5.922
