0,1,2,3,4,5,6,7,target
0.0,0.0,0.0,5.124,2.515,0.456,0.0,0.0,6.777
52.6,72.29,0.0,2.577,2.707,1.313,0.0,2.0,3.603
12.53,11.0,0.0,4.452,2.862,0.543,0.0,0.0,6.508
59.32,78.204,0.0,4.832,4.074,0.962,1.0,2.0,8.582
40.46,85.367,2.0,3.956,3.123,0.959,0.0,0.0,5.37
34.14,50.29,0.0,0.076,1.654,1.493,0.0,0.0,3.323
94.88,104.618,0.0,4.066,3.016,1.314,3.0,0.0,7.012
45.34,34.106,0.0,1.297,2.042,1.933,0.0,0.0,2.829
20.23,42.683,1.0,-0.172,1.155,1.911,0.0,0.0,0.59
59.32,78.204,0.0,3.907,3.934,0.908,1.0,2.0,9.063
26.02,32.897,2.0,1.506,1.857,0.815,1.0,0.0,5.371
0.0,0.0,0.0,3.562,2.119,1.15,0.0,0.0,4.317
0.0,0.0,0.0,6.47,2.805,0.469,0.0,0.0,8.78
0.0,0.0,0.0,4.092,2.12,0.53,0.0,0.0,5.389
84.32,125.108,2.0,0.139,2.748,1.267,2.0,1.0,2.359
0.0,0.0,0.0,2.608,1.857,1.0,0.0,0.0,3.002
15.79,0.0,1.0,1.834,2.176,0.81,1.0,0.0,5.069
102.78,20.263,0.0,3.322,2.901,0.874,0.0,0.0,7.676
0.0,0.0,0.0,2.746,1.667,1.4,0.0,0.0,3.809
30.21,36.145,0.0,2.265,2.344,0.923,0.0,1.0,4.032
38.57,6.249,0.0,0.59,1.7,1.19,2.0,0.0,2.232
81.7,115.445,1.0,5.44,4.623,1.517,1.0,3.0,4.85
119.33,134.931,0.0,0.289,2.587,1.989,2.0,0.0,3.339
110.96,13.843,0.0,1.321,2.402,0.988,0.0,0.0,7.128
75.13,100.774,3.0,4.512,3.662,0.702,5.0,0.0,6.65
16.13,19.91,0.0,1.272,2.473,1.256,2.0,0.0,4.733
12.03,18.011,1.0,1.587,1.654,1.732,1.0,0.0,2.352
37.3,67.828,1.0,4.548,3.101,1.137,0.0,1.0,4.56
0.0,0.0,0.0,1.817,1.334,0.718,0.0,0.0,2.49
9.23,11.0,0.0,0.8,1.509,2.003,0.0,0.0,1.73
67.79,107.839,2.0,2.347,3.243,1.4,1.0,1.0,3.917
