0,1,2,3,4,5,6,7,target
35.53,47.145,0.0,3.967,3.368,1.533,0.0,1.0,5.475
38.33,54.156,1.0,1.737,2.472,0.638,1.0,0.0,6.848
81.7,115.445,1.0,5.44,4.623,1.517,1.0,3.0,4.85
0.0,0.0,0.0,2.638,1.401,0.632,0.0,0.0,4.33
110.96,13.843,0.0,1.971,2.52,1.012,0.0,0.0,8.207
36.6,20.263,0.0,1.354,1.89,2.073,3.0,0.0,1.43
122.91,210.537,3.0,0.868,3.59,1.462,3.0,1.0,2.626
52.33,62.438,0.0,0.567,2.239,1.542,1.0,1.0,2.668
0.0,0.0,0.0,3.478,1.908,0.575,0.0,0.0,4.787
9.23,11.0,0.0,3.395,2.692,0.941,0.0,0.0,5.433
29.46,53.683,1.0,3.842,2.887,0.614,0.0,0.0,6.109
0.0,0.0,0.0,4.203,1.997,1.625,0.0,0.0,5.47
54.57,41.028,0.0,4.789,3.58,1.505,0.0,0.0,5.512
61.35,36.022,2.0,1.628,2.231,0.75,2.0,0.0,3.298
107.02,52.33,0.0,0.64,2.614,1.233,1.0,0.0,5.762
215.34,327.629,3.0,0.189,4.677,1.333,0.0,4.0,6.064
120.73,148.22,1.0,0.096,2.964,1.16,4.0,1.0,3.508
181.62,324.873,7.0,-0.392,3.629,0.863,2.0,1.0,3.573
0.0,0.0,0.0,2.876,1.857,0.699,0.0,0.0,3.918
0.0,0.0,0.0,5.469,2.573,0.465,0.0,0.0,6.623
0.0,0.0,0.0,3.795,1.975,0.657,0.0,0.0,5.42
115.38,179.269,3.0,1.228,3.039,0.787,2.0,1.0,3.025
7.76,0.0,0.0,1.586,2.674,1.166,2.0,0.0,4.823
26.3,36.145,0.0,2.754,2.454,1.421,0.0,1.0,4.886
3.24,3.124,0.0,2.193,2.048,1.241,1.0,0.0,4.385
114.19,100.652,3.0,0.821,3.06,1.082,6.0,1.0,2.533
52.6,72.29,0.0,6.338,4.16,1.402,0.0,2.0,6.194
21.26,73.891,1.0,4.153,3.383,1.121,1.0,0.0,5.783
28.24,0.0,0.0,3.169,2.224,0.711,0.0,0.0,4.756
61.35,36.022,2.0,-0.273,1.475,0.876,2.0,0.0,3.392
0.0,0.0,0.0,4.332,2.7,0.758,0.0,0.0,5.406
17.07,25.145,0.0,4.912,2.659,0.491,0.0,0.0,6.394
56.15,36.022,2.0,1.971,2.472,1.144,2.0,0.0,3.52
0.0,0.0,0.0,1.817,1.334,0.718,0.0,0.0,2.49
7.76,0.0,0.0,2.122,2.7,1.053,2.0,0.0,5.01
28.24,0.0,0.0,3.876,2.614,0.652,0.0,0.0,5.597
41.57,57.28,1.0,3.18,3.292,1.014,2.0,0.0,4.992
12.89,16.786,0.0,0.468,1.8,1.038,1.0,0.0,1.815
45.82,50.747,0.0,2.842,2.154,0.726,1.0,0.0,4.268
