0,1,2,3,4,target
2.0188531493642468,2.903411380229822,4.746323618315762,0.8522150445789701,1.1253777503556885,0.5831307229005529
5.046442640929143,1.0755734695092398,0.6475239039859393,0.1814357573702684,3.7427923486875048,0.3714498642181689
0.818915203014178,2.1743715028428356,1.4912635444857585,5.899059903675863,1.1740465487170626,0.4089355136429311
0.7570400840197417,4.381908590428186,0.37599987424028913,3.4236657034695264,2.7482191861270615,0.5244167548635309
5.894453246130618,1.3562880544640772,4.491452263421765,1.592896994353571,3.709811094425767,0.4810502504670628
2.6427384958758444,0.9247498014178198,3.0179291233725336,5.82897796896213,4.040616621253927,0.5399387299743016
1.1194084323184808,3.669462790396716,3.576402579185883,4.653676035988288,2.314308482217186,0.7986032560014545
4.066796500362802,5.818053401195889,2.558022739154068,1.6731320171402908,2.823211741850514,0.6224070376374958
4.292733507616634,4.457962106584213,4.050995167221734,1.674740192122894,5.4683141780005,0.5633709913956866
5.5622575514887185,4.484962549648894,4.388079737092448,4.192066871654926,5.5383636565744805,0.4244237828644752
1.4160869865148396,2.56713751182517,3.9318447023092418,3.7618525129588707,0.887795912676624,0.734953106150855
1.8852689846056447,3.0590624990973194,0.34983673427170703,2.816086187976965,0.5959699281366841,0.5240358521518454
3.4789792114810156,2.8312985738012846,4.386722426802991,4.922367815531036,1.9532162356787355,0.8352729336520824
5.075005185051736,0.9424704382653041,5.815369734956229,2.608875071852293,1.668857100415307,0.4275276268006121
3.354614703186859,1.3450841129879307,2.7776458964039596,5.823310666399516,3.0983697365876215,0.6291405607169683
4.397228022274968,5.818634332727947,1.8098731661943828,2.2748874447556955,1.4550338924583626,0.5201274764719578
3.890560915072332,3.3959195756437577,0.9595199028126489,1.711263272160782,0.5844416142297372,0.5678857835304819
4.188676367350895,1.2532641573492758,5.626555214653007,5.021970211392143,2.4424797062476706,0.4816486489636703
2.1213260366220914,3.077264294227555,0.9702959875580801,4.077588512378816,5.883567614158288,0.5161584627308289
1.2927495614470434,4.845274451329444,2.035634876867067,2.396538617147344,1.3701722620898802,0.6548682954462215
4.929692104121629,4.821449440061986,3.615253241869685,5.791707609607173,1.4713556557904035,0.443452861384708
1.0814308815662663,3.595761852841928,5.905773630404802,2.6307419754636108,2.063291131804501,0.5407411984598521
0.4483493292664996,0.5175092761123248,0.5838213111167917,0.6370555762758494,0.9970256607989527,0.30205080399353784
3.6049463649074633,6.028203076407514,4.135276583767538,2.4738498596508007,3.935686363363011,0.589026327412021
3.4054341690976035,4.62491630740834,0.9696800376980986,4.4956631381661,2.4870015398596337,0.6931397694131115
4.671618204534102,4.1583297921987565,5.876869531824405,1.950302620885363,2.985686443111898,0.5401176985104515
4.209342996584783,5.236129701610965,3.8115794825897984,0.41337542373799196,6.002442462052899,0.35936662786192053
4.801351007599555,2.003165066317066,3.82409042430089,3.6189060641134727,0.6919981491100095,0.63989402843289
0.13350751888153006,2.944560775503022,3.387694075778787,1.8376220990431158,2.317217321646508,0.6584373447131389
0.5942374007567469,3.7426964217926613,4.952482605448468,1.5112553794273234,4.0462494865732905,0.5416390865862152
3.9744962408941,5.633359056591149,4.551640763389633,1.7688182727560162,1.3886354124305713,0.5153545724979053
0.05448846451822314,3.959580168981475,4.297389329227344,2.299197564631838,2.693357325104295,0.5929367537648169
4.480484816765407,3.4251806697456053,5.492985328667325,3.1093965539742556,0.9121412491609581,0.5568328213717921
3.0887266497503445,3.8173517975753217,3.8560175848483484,1.762110567343697,2.8094601385261377,1.2535446841488302
0.2946234724348348,3.0265331138668046,0.08547527259708158,6.0021629112166135,5.529868452570337,0.2760338794464381
0.8679115012938774,3.452934115575604,3.2707853637694666,0.5460914396130752,0.22416075833920673,0.42460634333509073
4.424587147437618,5.743918543774627,0.3776968922331797,2.839649070072285,1.3890988205564196,0.4157014402228237
0.32240416659520094,4.662608240238836,4.088330823945533,0.6759149883985262,1.9248491954968512,0.4410032474277841
4.602440021232837,1.988705482756092,0.1324451960731395,1.6967229346985204,2.2699320843677095,0.5250740874689762
2.230566750596723,5.197891892617626,5.110383765331714,4.46130741233707,2.30313602962359,0.5715097362466486
5.245549142576382,5.515465495043502,3.158413028616799,1.8062760832181277,4.177177002834233,0.5206740184296589
1.4154328989222598,2.8168864946482595,2.652034474302259,3.582962836403398,5.48966782861159,0.70403917707427
5.018093855038509,0.8254553290411593,5.404623494567746,3.689435756967374,4.77171233040897,0.43107447366621027
1.2079708874723112,3.237530029093334,3.4285744610719235,3.343381601150719,1.3621857375250719,0.8887457884988395
0.8450148823027799,6.00555828056728,0.4866316393606974,4.790848328305728,5.0443237027150145,0.30882537289460077
5.82643382819007,3.41035856439443,1.8484712154814955,2.286782397792359,5.209902275945525,0.5031322929715649
0.5411964701474885,5.104820744960489,5.257225287963704,0.9246509125450697,0.30378756188863676,0.3110643745933163
1.2692970540140265,0.38098205580843286,2.2449522384227802,5.981170852909066,1.072901830249831,0.3568144373409616
3.5292370776464983,2.7075859569640333,1.2194703841191032,1.881720384165539,0.11581235709220723,0.552334487236294
0.5486237200590136,2.106088100682328,2.664404617676228,4.121410897390856,0.5177051943312404,0.5170551062874273
5.8501602217807465,0.6870457205100432,2.502515378881071,1.7924923697569877,3.570559124655818,0.48770319481355723
5.8337042859862205,0.3253443758496809,2.6955332954698172,2.7663051011734385,1.0196517648713534,0.4123242888720199
2.198243686768063,5.248545327397929,2.483212362031604,3.8250973427826334,2.1203787001211776,0.8051297719980355
3.5826830004717816,2.7876501527592117,6.041343980083359,2.634576749383429,2.852861000340392,0.676152217746058
1.8905619091220902,5.4828316448662,3.5323860202473765,2.161402459557259,1.6426472738250903,0.6568406378247057
5.6079404304814515,2.480080011050035,2.3743355564253283,0.8666429179395665,1.6082790665223876,0.527670356046272
0.1447162449248249,2.1240992797406197,3.968033833782351,3.784859981457383,2.230591925241931,0.6224738891812082
0.3876821717663399,1.7006677549363645,0.5695721553221429,4.1377040485024805,4.8790710308947896,0.4124608265089229
5.802953488744978,2.2607198484619606,2.3980115308009897,4.187218856686594,2.4796158359339797,0.6474267907318291
5.533305424570981,3.2306874405385506,4.965092283711297,0.5491315389647975,0.06975905488454909,0.33416307179581856
3.026538205361596,1.5478276387379242,0.8215421314459258,4.68095521887379,0.08217415168571196,0.4311365867333191
2.2506187764689116,2.658923024901452,2.0814587957423663,0.9728303295703218,2.2082988855012995,0.8882705584274254
4.971354427587951,2.3842248668664685,5.701136617826127,3.1748342037023947,4.541265047776411,0.5272142383381518
1.5970337992678263,1.5210807363788155,4.423841284676813,2.526423784486662,2.6341817158138525,0.8664807116985072
1.5567833603186056,1.1792857692234628,3.8992735362713042,1.8339993231691007,1.8157005487840399,0.7158867315145748
4.822447669251274,1.1141746564360278,3.2462923149503253,3.6203723149771654,1.3745687440706778,0.6682168756956864
1.9436022055214084,1.5450585842239288,2.116308480556448,3.79353366125802,5.664237241431305,0.5973145713397591
3.027745894082727,5.157438847734065,2.514374213098108,0.8654768633798244,1.633476190753673,0.6129433670683323
3.3394975551121777,2.456937276051876,5.834022253789097,5.012949821361763,0.35397992985328974,0.4082424636445503
3.9875605643671195,5.454417965204739,3.0674481435641563,0.7274902282052909,3.801476006277241,0.5614615975549697
1.8973406010934268,5.175792371767415,4.145265411806482,3.96590536633701,1.6670241099308862,0.667941947800034
5.295063742838013,4.157781369462092,4.9739296686122625,1.6844563465364435,0.9587204147804815,0.467253669717478
1.274222908821158,0.6657476185743634,2.1384328521006144,3.2607908392329223,0.7954207703238911,0.5236281949864362
1.8155589084330297,0.639581596524309,0.6844288357965326,1.170097172276785,2.9956178844556764,0.4834442318959387
4.016223530905087,5.865398753546939,2.573219088034001,1.1555025898126774,1.2799306075076535,0.48108907082024926
4.368185262497562,2.7396450283267986,0.8302212950369109,3.458031822160543,1.7409309693470725,0.743897996675905
5.597586680288874,3.176683824747585,5.920504760063987,0.7604663378686318,1.332960015547133,0.3558395297632132
2.688646439498848,2.9244277783353594,5.743524198586212,4.4986404402288676,0.7582996950051404,0.5024943655726147
6.011480331874361,2.531739598918723,3.975523812001757,2.0218356620195337,3.0799486564193375,0.6171648774152851
2.2940421854723385,2.353986503445829,4.307782831708502,5.565714865417357,5.287638553164283,0.5143453825773259
4.97948979361051,0.6666998354663952,4.650060893083934,0.4546970017349377,4.889942907253594,0.36851656828278617
1.747711858005682,5.669851855086165,0.6503307449697489,0.5827064277123486,1.2224337111116403,0.35435446397833303
4.2903583799504625,4.680123506959189,5.980464986023121,4.859841025581839,1.4285709715792838,0.4115326407274126
2.799628929920406,3.748969461557636,4.526606649459969,1.0046549855632863,1.3721140103621008,0.6866695236574297
5.203908926074121,4.115954138774047,2.5542436903048094,0.07959064183890655,3.5520607182666217,0.49665185287759533
3.3035189649730037,3.9735957447325148,2.4710944599708236,3.277049629690329,2.422699446374366,1.4859313653460295
1.3607105062071234,0.3392233297097866,3.3667920793520114,5.87262399100818,1.460808262200048,0.39180932384116385
1.5800543296701939,1.6958056558653143,1.5488160949474554,3.5155255062449355,4.891044683210652,0.6818993962656498
0.5648876014780446,3.3879140360139446,1.2810692440444627,2.3768768803524933,0.6912139645239627,0.5062330445697046
3.927300424374729,2.1054905024408312,3.6609229473082077,4.748835495070217,1.6047565161376274,0.8263109006295012
2.5019454040341804,1.0521488647709847,5.541123172207747,2.9485211962617752,3.506272881255375,0.634580109184081
5.9902028290440645,5.763175322486094,4.9036052053760315,3.292460005715816,5.641541370926579,0.30994837644487644
0.2632412728019317,5.5950130097454975,1.4828883042641252,0.990834045750662,1.727797018753737,0.3679065275235578
1.8736957527316362,1.4073007929155952,2.5057870822635238,1.6479456292909134,5.801310851114701,0.5340484759200783
0.35579599189753336,3.8288295268090753,0.3428502830710895,6.041008716059019,0.9454934063353,0.3011327180027788
