0,1,2,3,4,5,6,7,target
122.6,183.9,0.0,203.5,0.0,958.2,800.1,90.0,33.19
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.9
153.0,145.0,0.0,178.0,8.0,1000.0,822.0,28.0,19.01
166.1,0.0,163.3,176.5,4.5,1058.6,780.1,28.0,21.54
500.1,0.0,0.0,200.0,3.0,1124.4,613.2,28.0,44.13
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7.0,15.03
475.0,0.0,0.0,228.0,0.0,932.0,594.0,7.0,38.6
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91.0,73.3
186.2,124.1,0.0,185.7,0.0,1083.4,764.3,28.0,17.6
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.31
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54
198.6,132.4,0.0,192.0,0.0,978.4,825.5,7.0,14.64
313.0,145.0,0.0,178.0,8.0,867.0,824.0,28.0,44.39
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.2
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08
238.1,0.0,94.1,186.7,7.0,949.9,847.0,100.0,44.3
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.2
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91.0,65.2
229.7,0.0,118.2,195.2,6.1,1028.1,757.6,100.0,40.86
273.0,0.0,90.0,199.0,11.0,931.0,762.0,28.0,32.24
249.1,0.0,98.8,158.1,12.8,987.8,889.0,3.0,15.36
190.3,0.0,125.2,161.8,9.9,1088.1,802.6,100.0,40.39
203.5,135.7,0.0,185.7,0.0,1076.2,759.3,28.0,22.63
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,28.0,55.94
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2
173.0,116.0,0.0,192.0,0.0,946.8,856.8,90.0,32.1
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,35.23
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270.0,50.66
273.0,105.0,82.0,210.0,9.0,904.0,680.0,28.0,37.17
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.31
251.4,0.0,118.3,188.4,5.8,1028.4,757.7,56.0,36.97
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28.0,37.17
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,28.0,25.72
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24
304.0,76.0,0.0,228.0,0.0,932.0,670.0,270.0,54.38
296.0,0.0,106.7,221.4,10.5,819.2,778.4,28.0,31.42
218.8,0.0,124.1,158.5,11.3,1078.7,794.9,56.0,37.27
388.6,97.1,0.0,157.9,12.1,852.1,925.7,7.0,34.9
295.7,0.0,95.6,171.5,8.9,955.1,859.2,14.0,35.23
249.1,0.0,98.8,158.1,12.8,987.8,889.0,14.0,28.68
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,56.0,35.34
375.0,93.8,0.0,126.6,23.4,852.1,992.6,3.0,29.0
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365.0,52.91
305.3,203.5,0.0,203.5,0.0,965.4,631.0,7.0,25.89
228.0,342.1,0.0,185.7,0.0,955.8,674.3,7.0,21.92
295.7,0.0,95.6,171.5,8.9,955.1,859.2,100.0,52.04
505.0,0.0,60.0,195.0,0.0,1030.0,630.0,28.0,64.02
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.84
