0,1,2,3,4,5,6,7,target
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28.0,49.77
475.0,118.8,0.0,181.1,8.9,852.1,781.5,3.0,37.8
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.66
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,14.0,29.55
200.0,200.0,0.0,190.0,0.0,1145.0,660.0,28.0,49.25
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,28.0,33.73
251.4,0.0,118.3,188.4,6.3,1028.4,757.7,14.0,24.43
166.8,250.2,0.0,203.5,0.0,975.6,692.6,3.0,6.9
184.0,86.0,190.0,213.0,6.0,923.0,623.0,28.0,22.93
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57
425.0,106.3,0.0,151.4,18.6,936.0,803.7,28.0,61.8
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29
213.7,98.0,24.5,181.7,6.9,1065.8,785.4,3.0,18.0
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3.0,6.81
135.7,203.5,0.0,185.7,0.0,1076.2,759.3,28.0,18.2
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.87
355.0,19.0,97.0,145.0,12.2,967.0,871.0,28.0,55.45
333.0,17.5,163.0,167.0,17.9,996.0,652.0,28.0,47.28
147.0,115.0,89.0,202.0,9.0,860.0,829.0,28.0,19.99
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28.0,24.28
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.4
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.4
425.0,106.3,0.0,153.5,16.5,852.1,887.1,3.0,33.4
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.36
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270.0,43.01
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,3.0,33.8
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,36.45
140.0,164.0,128.0,237.0,6.0,869.0,656.0,28.0,35.23
304.0,76.0,0.0,228.0,0.0,932.0,670.0,90.0,49.19
143.0,169.4,142.7,190.7,8.4,967.4,643.5,28.0,29.73
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,14.0,16.88
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,28.0,31.64
266.0,114.0,0.0,228.0,0.0,932.0,670.0,180.0,48.7
388.6,97.1,0.0,157.9,12.1,852.1,925.7,91.0,57.6
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,100.0,42.92
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.99
