0,1,2,3,4,5,6,7,target
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90.0,33.12
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08
168.9,42.2,124.2,158.3,10.8,1080.8,796.1,14.0,23.51
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.16
194.7,0.0,100.5,170.2,7.5,998.0,901.8,56.0,43.39
310.0,0.0,0.0,192.0,0.0,970.0,850.0,180.0,37.33
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24
202.0,11.0,141.0,206.0,1.7,942.0,801.0,28.0,21.97
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,28.0,31.9
212.0,0.0,124.8,159.0,7.8,1085.4,799.5,56.0,45.08
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.57
135.0,0.0,166.0,180.0,10.0,961.0,805.0,28.0,13.29
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,3.0,12.45
150.0,237.0,0.0,174.0,12.0,1069.0,675.0,28.0,37.43
313.0,161.0,0.0,178.0,10.0,917.0,759.0,28.0,52.44
212.6,0.0,100.4,159.3,10.4,1003.8,903.8,3.0,13.33
374.0,189.2,0.0,170.1,10.1,926.1,756.7,28.0,61.09
480.0,0.0,0.0,192.0,0.0,936.2,712.2,3.0,24.4
310.0,0.0,0.0,192.0,0.0,970.0,850.0,90.0,34.68
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,100.0,55.02
387.0,20.0,94.0,157.0,13.9,938.0,845.0,56.0,47.97
148.5,139.4,108.6,192.7,6.1,892.4,780.0,28.0,23.7
266.0,114.0,0.0,228.0,0.0,932.0,670.0,365.0,52.91
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.47
309.9,142.8,111.2,167.8,22.1,913.9,651.2,28.0,38.22
144.0,170.0,133.0,192.0,8.0,814.0,805.0,28.0,29.87
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3.0,19.93
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.34
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,7.0,42.8
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,180.0,41.05
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,3.0,15.04
424.0,22.0,132.0,178.0,8.5,822.0,750.0,28.0,62.05
374.0,189.2,0.0,170.1,10.1,926.1,756.7,91.0,64.9
250.0,180.0,95.0,159.0,9.4,860.0,800.0,28.0,67.87
255.0,99.0,77.0,189.0,6.0,919.0,749.0,28.0,33.8
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,3.0,28.8
249.1,0.0,98.8,158.1,12.8,987.8,889.0,100.0,51.06
162.0,190.1,148.1,178.8,18.8,838.1,741.4,28.0,33.76
251.8,0.0,99.9,146.1,12.3,1006.0,899.8,3.0,21.02
198.6,132.4,0.0,192.0,0.0,978.4,825.5,360.0,44.3
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,28.0,21.07
249.1,0.0,98.8,158.1,12.8,987.8,889.0,56.0,42.03
236.0,157.0,0.0,192.0,0.0,972.6,749.1,7.0,20.42
145.7,172.6,0.0,181.9,3.4,985.8,816.8,28.0,23.74
302.0,0.0,0.0,203.0,0.0,974.0,817.0,180.0,26.74
469.0,117.2,0.0,137.8,32.2,852.1,840.5,28.0,66.9
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.76
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74
136.4,161.6,125.8,171.6,10.4,922.6,764.4,28.0,29.07
277.0,116.8,91.0,190.6,7.0,946.5,665.6,28.0,43.58
427.5,47.5,0.0,228.0,0.0,932.0,594.0,270.0,43.01
380.0,95.0,0.0,228.0,0.0,932.0,594.0,28.0,36.45
158.8,238.2,0.0,185.7,0.0,1040.6,734.3,7.0,9.62
192.0,288.0,0.0,192.0,0.0,929.8,716.1,90.0,50.73
304.0,76.0,0.0,228.0,0.0,932.0,670.0,365.0,55.26
213.8,98.1,24.5,181.7,6.7,1066.0,785.5,28.0,40.23
133.0,200.0,0.0,192.0,0.0,927.4,839.2,3.0,6.88
272.8,105.1,81.8,209.7,9.0,904.0,679.7,28.0,37.17
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28.0,10.54
326.0,0.0,138.0,199.0,11.0,801.0,792.0,28.0,40.68
250.0,0.0,95.7,191.8,5.3,948.9,857.2,14.0,24.66
480.0,0.0,0.0,192.0,0.0,936.2,712.2,28.0,43.94
401.8,94.7,0.0,147.4,11.4,946.8,852.1,3.0,41.1
389.9,189.0,0.0,145.9,22.0,944.7,755.8,7.0,59.09
387.0,20.0,94.0,157.0,11.6,938.0,845.0,28.0,46.68
275.0,180.0,120.0,162.0,10.3,830.0,765.0,28.0,76.24
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,28.0,31.64
310.0,0.0,0.0,192.0,0.0,970.0,850.0,7.0,14.99
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7.0,46.9
200.0,133.0,0.0,192.0,0.0,965.4,806.2,7.0,17.17
313.0,0.0,0.0,178.0,8.0,1000.0,822.0,28.0,25.1
233.8,0.0,94.6,197.9,4.6,947.0,852.2,100.0,34.56
380.0,95.0,0.0,228.0,0.0,932.0,594.0,270.0,41.15
318.8,212.5,0.0,155.7,14.3,852.1,880.4,28.0,55.5
374.0,189.2,0.0,170.1,10.1,926.1,756.7,56.0,63.4
305.3,203.5,0.0,203.5,0.0,965.4,631.0,90.0,54.6
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,7.0,13.09
290.4,0.0,96.2,168.1,9.4,961.2,865.0,14.0,34.67
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,100.0,45.84
218.8,0.0,124.1,158.5,11.3,1078.7,794.9,28.0,30.22
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.7
168.9,42.2,124.2,158.3,10.8,1080.8,796.1,100.0,48.15
337.9,189.0,0.0,174.9,9.5,944.7,755.8,91.0,67.8
210.7,316.1,0.0,185.7,0.0,977.0,689.3,7.0,21.82
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,7.0,18.13
192.0,288.0,0.0,192.0,0.0,929.8,716.1,28.0,39.32
322.2,0.0,115.6,196.0,10.4,817.9,813.4,28.0,31.18
