0,1,2,3,4,5,6,7,target
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,3.0,12.45
331.0,0.0,0.0,192.0,0.0,978.0,825.0,90.0,37.23
210.7,316.1,0.0,185.7,0.0,977.0,689.3,28.0,37.81
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,28.0,52.2
318.8,212.5,0.0,155.7,14.3,852.1,880.4,7.0,33.4
302.0,0.0,0.0,203.0,0.0,974.0,817.0,28.0,21.75
144.0,0.0,175.0,158.0,18.0,943.0,844.0,28.0,15.42
374.3,0.0,0.0,190.2,6.7,1013.2,730.4,28.0,39.06
143.0,169.0,143.0,191.0,8.0,967.0,643.0,28.0,29.72
251.4,0.0,118.3,188.4,5.8,1028.4,757.7,100.0,43.58
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,91.0,56.5
152.0,0.0,112.0,184.0,8.0,992.0,816.0,28.0,12.18
295.7,0.0,95.6,171.5,8.9,955.1,859.2,14.0,35.23
387.0,20.0,94.0,157.0,14.3,938.0,845.0,28.0,50.24
295.7,0.0,95.6,171.5,8.9,955.1,859.2,100.0,52.04
405.0,0.0,0.0,175.0,0.0,1120.0,695.0,28.0,52.3
144.0,15.0,195.0,176.0,6.0,1021.0,709.0,28.0,15.34
276.4,116.0,90.3,179.6,8.9,870.1,768.3,28.0,44.28
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,56.0,53.72
159.8,250.0,0.0,168.4,12.2,1049.3,688.2,28.0,39.46
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.06
239.6,359.4,0.0,185.7,0.0,941.6,664.3,28.0,39.44
220.8,147.2,0.0,185.7,0.0,1055.0,744.3,28.0,25.75
213.5,0.0,174.2,154.6,11.7,1052.3,775.5,14.0,33.7
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3.0,15.44
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7.0,21.18
155.6,243.5,0.0,180.3,10.7,1022.0,697.7,28.0,37.36
218.8,0.0,124.1,158.5,11.3,1078.7,794.9,3.0,15.34
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28.0,32.25
218.8,0.0,124.1,158.5,11.3,1078.7,794.9,100.0,46.23
475.0,0.0,0.0,228.0,0.0,932.0,594.0,270.0,42.13
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,14.0,48.4
157.0,236.0,0.0,192.0,0.0,935.4,781.2,7.0,16.89
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28.0,31.97
318.8,212.5,0.0,155.7,14.3,852.1,880.4,56.0,66.1
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.2
251.4,0.0,118.3,192.9,5.8,1043.6,754.3,28.0,33.27
356.0,119.0,0.0,160.0,9.0,1061.0,657.0,28.0,59.0
183.9,122.6,0.0,203.5,0.0,959.2,800.0,90.0,32.53
181.4,0.0,167.0,169.6,7.6,1055.6,777.8,14.0,21.6
108.3,162.4,0.0,203.5,0.0,938.2,849.0,90.0,29.23
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.7
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180.0,50.95
393.0,0.0,0.0,192.0,0.0,940.6,785.6,90.0,48.85
145.9,230.5,0.0,202.5,3.4,827.0,871.8,28.0,32.72
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7.0,12.05
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54
290.4,0.0,96.2,168.1,9.4,961.2,865.0,28.0,34.74
289.0,0.0,0.0,192.0,0.0,913.2,895.3,90.0,32.07
289.0,0.0,0.0,192.0,0.0,913.2,895.3,3.0,11.65
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365.0,39.0
230.0,0.0,118.3,195.5,4.6,1029.4,758.6,3.0,10.03
133.0,210.0,0.0,196.0,3.0,949.0,795.0,28.0,31.03
153.0,145.0,113.0,178.0,8.0,867.0,824.0,28.0,26.23
190.0,190.0,0.0,228.0,0.0,932.0,670.0,28.0,40.86
531.3,0.0,0.0,141.8,28.2,852.1,893.7,3.0,41.3
149.0,139.0,109.0,193.0,6.0,892.0,780.0,28.0,23.69
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100.0,50.94
140.0,133.0,103.0,200.0,7.0,916.0,753.0,28.0,36.44
213.7,0.0,174.7,154.8,10.2,1053.5,776.4,14.0,33.73
172.4,13.6,172.4,156.8,4.1,1006.3,856.4,100.0,37.68
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.3
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28.0,71.3
