0,1,2,3,4,target
3150.0,15.6,0.1016,39.6,0.0528487,109.254
400.0,4.0,0.3048,39.6,0.00579636,128.633
2500.0,12.3,0.1016,55.5,0.0368233,117.054
1250.0,7.2,0.1524,71.3,0.00752039,132.513
315.0,3.0,0.3048,31.7,0.00529514,123.118
1250.0,11.2,0.0508,39.6,0.0150478,130.05
500.0,0.0,0.1524,39.6,0.00193287,119.513
4000.0,0.0,0.0254,31.7,0.000439472,137.047
500.0,6.7,0.1016,31.7,0.00592927,130.206
1600.0,0.0,0.2286,55.5,0.00229336,126.79
20000.0,0.0,0.2286,71.3,0.00214345,114.474
630.0,12.3,0.1016,55.5,0.0368233,124.244
500.0,17.4,0.0254,39.6,0.0172206,117.514
1600.0,0.0,0.0508,55.5,0.00076193,128.576
1250.0,3.0,0.3048,71.3,0.00425727,127.634
3150.0,7.2,0.1524,71.3,0.00752039,116.783
8000.0,4.0,0.2286,55.5,0.0042862,112.524
250.0,0.0,0.3048,39.6,0.00310138,119.319
12500.0,4.2,0.0508,71.3,0.00142788,117.328
3150.0,7.2,0.1524,39.6,0.00909175,111.818
4000.0,5.4,0.1524,71.3,0.00401199,121.431
6300.0,0.0,0.1524,31.7,0.00209405,119.737
6300.0,12.3,0.1016,71.3,0.0337792,113.958
630.0,8.9,0.1016,71.3,0.0103088,138.423
2500.0,0.0,0.2286,71.3,0.00214345,128.354
6300.0,7.3,0.2286,31.7,0.0132672,110.689
12500.0,2.7,0.1524,71.3,0.00243851,113.034
2500.0,15.4,0.0508,71.3,0.0264269,127.625
630.0,0.0,0.1524,31.7,0.00209405,125.997
6300.0,9.5,0.0254,31.7,0.00461377,120.726
630.0,0.0,0.3048,39.6,0.00310138,128.629
800.0,3.0,0.3048,31.7,0.00529514,128.708
400.0,7.2,0.1524,71.3,0.00752039,130.123
500.0,4.0,0.2286,39.6,0.00473801,127.039
4000.0,4.8,0.0254,71.3,0.000848633,134.928
4000.0,5.3,0.2286,71.3,0.0051942,120.33
250.0,0.0,0.3048,31.7,0.00331266,118.595
630.0,11.2,0.0508,39.6,0.0150478,133.13
1600.0,0.0,0.1524,55.5,0.00172668,130.183
1600.0,0.0,0.0254,31.7,0.000439472,129.267
1600.0,15.4,0.0508,71.3,0.0264269,130.065
1250.0,2.0,0.2286,55.5,0.00313525,128.762
2000.0,0.0,0.1016,39.6,0.00146332,133.251
5000.0,12.6,0.1524,39.6,0.0584113,104.13
6300.0,2.7,0.1524,39.6,0.00294804,119.209
6300.0,3.3,0.1016,31.7,0.00251435,120.702
1600.0,0.0,0.2286,31.7,0.0027238,125.625
4000.0,9.5,0.0254,31.7,0.00461377,126.736
1250.0,15.4,0.0508,55.5,0.0271925,130.0
8000.0,4.0,0.3048,71.3,0.00497773,113.665
6300.0,5.3,0.2286,71.3,0.0051942,116.92
400.0,9.5,0.0254,55.5,0.0043284,120.952
1600.0,4.2,0.0508,39.6,0.00152689,130.197
1600.0,17.4,0.0254,39.6,0.0172206,127.614
10000.0,4.8,0.0254,71.3,0.000848633,127.398
800.0,3.0,0.3048,55.5,0.00452492,129.949
6300.0,4.8,0.0254,39.6,0.000907475,134.336
4000.0,4.8,0.0254,31.7,0.000930789,135.328
1000.0,17.4,0.0254,39.6,0.0172206,138.274
2000.0,7.3,0.2286,71.3,0.0104404,122.708
5000.0,15.4,0.0508,31.7,0.0289853,112.355
8000.0,15.4,0.0508,71.3,0.0264269,112.675
630.0,4.0,0.2286,55.5,0.0042862,129.964
2000.0,0.0,0.0254,39.6,0.000428464,130.026
5000.0,9.9,0.1524,39.6,0.0233328,111.135
6300.0,5.4,0.1524,71.3,0.00401199,116.411
500.0,2.0,0.2286,55.5,0.00313525,124.692
5000.0,0.0,0.1016,31.7,0.00150092,124.393
1000.0,0.0,0.3048,39.6,0.00310138,127.899
8000.0,0.0,0.1524,39.6,0.00193287,120.553
1600.0,0.0,0.0254,39.6,0.000428464,124.156
630.0,0.0,0.3048,55.5,0.00283081,127.696
800.0,4.0,0.3048,39.6,0.00579636,130.723
2500.0,15.6,0.1016,39.6,0.0528487,110.264
1600.0,15.4,0.0508,31.7,0.0289853,121.485
800.0,0.0,0.3048,71.3,0.00266337,126.201
500.0,15.4,0.0508,31.7,0.0289853,123.695
4000.0,12.3,0.1016,31.7,0.0418756,108.407
5000.0,0.0,0.3048,31.7,0.00331266,115.645
1250.0,3.3,0.1016,55.5,0.002211,132.769
2500.0,17.4,0.0254,31.7,0.0176631,124.166
1600.0,7.2,0.1524,39.6,0.00909175,120.058
315.0,12.3,0.1016,55.5,0.0368233,135.674
2000.0,22.2,0.0254,39.6,0.0229028,121.256
1000.0,2.0,0.2286,39.6,0.00346574,129.147
1600.0,8.4,0.0508,39.6,0.00566229,130.965
250.0,8.9,0.1016,71.3,0.0103088,134.533
800.0,3.3,0.1016,31.7,0.00251435,131.362
2000.0,4.8,0.0254,39.6,0.000907475,128.916
2000.0,4.2,0.0508,71.3,0.00142788,129.848
1000.0,12.7,0.0254,39.6,0.0130253,130.947
2000.0,12.3,0.1016,55.5,0.0368233,118.564
10000.0,0.0,0.2286,71.3,0.00214345,118.134
1250.0,0.0,0.0508,55.5,0.00076193,127.076
800.0,5.3,0.2286,71.3,0.0051942,133.48
800.0,1.5,0.3048,71.3,0.00336729,127.122
5000.0,9.9,0.1524,71.3,0.0193001,114.569
4000.0,12.7,0.0254,39.6,0.0130253,126.537
1600.0,0.0,0.0508,31.7,0.000812164,131.01
1000.0,7.2,0.1524,71.3,0.00752039,134.273
