0,1,2,3,4,target
5000.0,0.0,0.3048,71.3,0.00266337,121.301
2500.0,0.0,0.1524,55.5,0.00172668,127.763
1600.0,4.8,0.0254,55.5,0.000873218,121.474
4000.0,3.0,0.3048,31.7,0.00529514,115.608
5000.0,15.4,0.0508,71.3,0.0264269,119.135
6300.0,9.9,0.1524,39.6,0.0233328,109.885
1000.0,0.0,0.0508,55.5,0.00076193,125.586
2000.0,3.0,0.3048,55.5,0.00452492,123.069
5000.0,4.8,0.0254,39.6,0.000907475,135.426
800.0,8.4,0.0508,31.7,0.00580776,128.246
200.0,15.4,0.0508,55.5,0.0271925,122.94
630.0,5.4,0.1524,39.6,0.00485029,132.357
8000.0,0.0,0.0508,31.7,0.000812164,126.59
1000.0,0.0,0.0508,31.7,0.000812164,126.78
1000.0,12.7,0.0254,39.6,0.0130253,130.947
6300.0,0.0,0.0254,55.5,0.00041229,136.103
4000.0,5.4,0.1524,39.6,0.00485029,117.137
16000.0,4.8,0.0254,71.3,0.000848633,124.208
1250.0,0.0,0.1524,31.7,0.00209405,131.467
250.0,0.0,0.3048,31.7,0.00331266,118.595
6300.0,0.0,0.1016,31.7,0.00150092,124.253
3150.0,17.4,0.0254,55.5,0.0165706,124.101
10000.0,0.0,0.0254,55.5,0.00041229,134.563
2000.0,4.8,0.0254,71.3,0.000848633,128.398
315.0,9.5,0.0254,31.7,0.00461377,122.766
630.0,17.4,0.0254,55.5,0.0165706,122.411
4000.0,9.9,0.1524,31.7,0.0252785,111.459
2500.0,1.5,0.3048,39.6,0.00392107,120.981
400.0,6.7,0.1016,39.6,0.00578076,128.295
500.0,4.0,0.3048,71.3,0.00497773,130.715
4000.0,19.7,0.0508,39.6,0.036484,108.684
2500.0,0.0,0.3048,39.6,0.00310138,121.399
500.0,5.4,0.1524,55.5,0.00433288,129.367
2000.0,11.2,0.0508,39.6,0.0150478,124.42
630.0,8.9,0.1016,39.6,0.0124596,131.92
8000.0,0.0,0.1016,39.6,0.00146332,122.341
1000.0,0.0,0.2286,39.6,0.00253511,130.435
5000.0,4.0,0.2286,55.5,0.0042862,120.034
4000.0,4.8,0.0254,31.7,0.000930789,135.328
5000.0,4.0,0.2286,31.7,0.00509068,115.969
315.0,15.4,0.0508,71.3,0.0264269,126.195
1600.0,12.3,0.1016,71.3,0.0337792,124.748
12500.0,0.0,0.3048,55.5,0.00283081,111.076
315.0,1.5,0.3048,39.6,0.00392107,121.851
2000.0,9.9,0.1524,39.6,0.0233328,117.925
800.0,1.5,0.3048,71.3,0.00336729,127.122
400.0,1.5,0.3048,39.6,0.00392107,124.001
3150.0,5.4,0.1524,71.3,0.00401199,123.311
250.0,4.0,0.3048,71.3,0.00497773,126.395
1250.0,0.0,0.2286,39.6,0.00253511,129.395
1250.0,5.4,0.1524,71.3,0.00401199,134.111
1250.0,5.3,0.2286,71.3,0.0051942,133.38
250.0,11.2,0.0508,39.6,0.0150478,126.43
2500.0,8.4,0.0508,71.3,0.00529514,134.226
2500.0,4.2,0.0508,39.6,0.00152689,133.847
1250.0,3.0,0.3048,39.6,0.00495741,125.802
1000.0,5.4,0.1524,71.3,0.00401199,133.201
1250.0,4.0,0.2286,71.3,0.00400603,131.718
1600.0,1.5,0.3048,71.3,0.00336729,126.632
200.0,12.3,0.1016,71.3,0.0337792,130.588
8000.0,4.2,0.0508,39.6,0.00152689,120.397
1600.0,12.3,0.1016,39.6,0.0408268,117.875
3150.0,12.6,0.1524,71.3,0.0483159,113.334
500.0,8.4,0.0508,31.7,0.00580776,122.966
1250.0,15.6,0.1016,39.6,0.0528487,118.214
4000.0,12.7,0.0254,71.3,0.0121808,131.808
2500.0,4.8,0.0254,31.7,0.000930789,132.588
1600.0,11.2,0.0508,71.3,0.014072,135.191
2000.0,3.3,0.1016,31.7,0.00251435,131.642
6300.0,0.0,0.3048,31.7,0.00331266,113.775
4000.0,3.3,0.1016,71.3,0.00202822,128.704
3150.0,5.4,0.1524,39.6,0.00485029,119.137
400.0,12.6,0.1524,39.6,0.0584113,115.91
6300.0,3.3,0.1016,31.7,0.00251435,120.702
4000.0,0.0,0.2286,71.3,0.00214345,125.824
2500.0,2.0,0.2286,39.6,0.00346574,121.397
6300.0,0.0,0.1524,39.6,0.00193287,121.313
315.0,12.3,0.1016,55.5,0.0368233,135.674
1000.0,19.7,0.0508,39.6,0.036484,118.904
400.0,12.3,0.1016,71.3,0.0337792,139.428
1600.0,7.3,0.2286,39.6,0.0123481,121.059
8000.0,15.4,0.0508,71.3,0.0264269,112.675
800.0,9.5,0.0254,31.7,0.00461377,130.746
250.0,15.4,0.0508,39.6,0.0282593,122.893
1600.0,17.4,0.0254,39.6,0.0172206,127.614
1000.0,8.4,0.0508,39.6,0.00566229,130.195
2500.0,2.7,0.1524,39.6,0.00294804,125.589
5000.0,12.3,0.1016,39.6,0.0408268,108.625
1600.0,9.5,0.0254,31.7,0.00461377,131.036
10000.0,0.0,0.0508,39.6,0.000791822,125.998
250.0,9.5,0.0254,31.7,0.00461377,120.136
315.0,9.9,0.1524,71.3,0.0193001,135.459
630.0,2.0,0.2286,39.6,0.00346574,127.417
400.0,7.2,0.1524,39.6,0.00909175,132.118
2000.0,8.4,0.0508,55.5,0.00544854,133.042
1600.0,4.2,0.0508,71.3,0.00142788,124.318
3150.0,0.0,0.0254,31.7,0.000439472,135.227
400.0,9.5,0.0254,55.5,0.0043284,120.952
3150.0,5.4,0.1524,55.5,0.00433288,121.587
400.0,8.4,0.0508,39.6,0.00566229,120.015
6300.0,1.5,0.3048,71.3,0.00336729,118.122
1250.0,19.7,0.0508,39.6,0.036484,118.634
8000.0,0.0,0.0508,71.3,0.000740478,130.89
3150.0,5.4,0.1524,31.7,0.00525474,118.291
6300.0,4.0,0.2286,55.5,0.0042862,117.154
5000.0,5.3,0.2286,71.3,0.0051942,118.05
630.0,2.0,0.2286,31.7,0.00372371,129.057
400.0,7.3,0.2286,31.7,0.0132672,130.269
6300.0,4.8,0.0254,55.5,0.000873218,135.164
5000.0,9.9,0.1524,55.5,0.0208438,112.065
2000.0,0.0,0.0508,55.5,0.00076193,131.456
4000.0,4.8,0.0254,71.3,0.000848633,134.928
1600.0,8.4,0.0508,71.3,0.00529514,133.846
1000.0,0.0,0.3048,31.7,0.00331266,127.365
630.0,7.3,0.2286,39.6,0.0123481,128.929
4000.0,8.9,0.1016,39.6,0.0124596,116.22
8000.0,5.3,0.2286,71.3,0.0051942,114.9
2000.0,12.6,0.1524,71.3,0.0483159,117.504
3150.0,15.4,0.0508,55.5,0.0271925,123.46
3150.0,3.3,0.1016,31.7,0.00251435,128.252
800.0,12.6,0.1524,39.6,0.0584113,116.56
5000.0,12.3,0.1016,71.3,0.0337792,116.108
400.0,17.4,0.0254,55.5,0.0165706,115.461
5000.0,22.2,0.0254,39.6,0.0229028,118.816
500.0,15.6,0.1016,39.6,0.0528487,115.304
800.0,4.8,0.0254,31.7,0.000930789,122.648
800.0,2.0,0.2286,71.3,0.00293031,128.216
1000.0,4.0,0.2286,31.7,0.00509068,129.869
3150.0,9.5,0.0254,31.7,0.00461377,128.536
400.0,9.9,0.1524,39.6,0.0233328,128.345
5000.0,0.0,0.0254,39.6,0.000428464,136.536
