0,1,2,3,4,5,6,7,8,target
184.3,153.4,239.2,179.0,7.5,920.2,640.9,0.0,20.0,41.01
165.0,150.0,0.0,182.0,12.0,1023.0,729.0,14.5,20.0,18.26
295.0,106.0,136.0,206.0,11.0,750.0,766.0,25.0,68.5,41.01
309.0,0.0,142.0,218.0,10.0,912.0,680.0,24.0,62.0,38.59
354.0,0.0,0.0,234.0,6.0,959.0,691.0,17.0,54.0,33.91
140.1,4.2,215.9,193.9,4.7,1049.5,710.1,24.5,57.0,26.42
152.0,0.0,237.0,204.0,6.0,785.0,892.0,15.5,51.0,32.71
163.0,149.0,191.0,180.0,12.0,843.0,746.0,0.0,20.0,41.14
298.0,107.0,0.0,186.0,6.0,879.0,815.0,3.0,20.0,30.97
154.0,141.0,181.0,234.0,11.0,797.0,683.0,23.0,65.0,33.51
137.0,167.0,214.0,226.0,6.0,708.0,757.0,27.5,70.0,34.45
160.0,0.0,250.0,168.0,12.0,1049.0,688.0,18.0,48.0,37.66
308.0,111.0,142.0,217.0,10.0,783.0,686.0,25.0,70.0,42.08
140.0,1.4,198.1,174.9,4.4,1049.9,780.5,16.25,31.0,30.83
160.0,146.0,188.0,203.0,11.0,829.0,710.0,13.0,38.0,33.51
313.0,124.0,0.0,205.0,11.0,846.0,758.0,22.0,49.0,29.63
147.0,89.0,115.0,202.0,9.0,860.0,829.0,23.0,55.0,25.21
252.0,76.0,97.0,194.0,8.0,835.0,821.0,23.0,54.0,33.11
299.0,107.0,0.0,210.0,10.0,881.0,745.0,25.0,63.0,28.29
142.0,130.0,167.0,215.0,6.0,735.0,836.0,25.5,67.0,31.37
288.0,0.0,121.0,177.0,7.0,908.0,829.0,22.5,48.5,39.93
321.0,0.0,164.0,190.0,5.0,870.0,774.0,24.0,60.0,45.82
278.0,0.0,117.0,205.0,9.0,875.0,799.0,19.0,48.0,32.71
155.4,122.1,240.0,179.9,6.7,966.8,652.5,14.5,41.5,35.52
142.0,130.0,167.0,174.0,11.0,883.0,785.0,0.0,20.0,36.72
320.0,127.0,164.0,211.0,6.0,721.0,723.0,2.0,20.0,46.36
140.0,128.0,164.0,237.0,6.0,869.0,656.0,24.0,65.0,29.5
143.3,91.8,239.8,200.8,6.2,964.8,647.1,25.0,55.0,27.09
295.0,106.0,136.0,208.0,6.0,871.0,650.0,26.5,70.0,39.4
313.0,112.0,0.0,220.0,10.0,794.0,789.0,23.0,58.0,28.16
275.0,99.0,127.0,184.0,13.0,810.0,790.0,25.75,64.5,43.54
159.0,193.0,0.0,208.0,12.0,821.0,818.0,23.0,50.0,19.19
265.0,86.0,111.0,195.0,6.0,833.0,790.0,27.0,60.0,37.39
162.0,148.0,190.0,179.0,19.0,838.0,741.0,3.0,21.5,42.08
326.0,0.0,167.0,174.0,6.0,884.0,792.0,21.5,42.0,52.65
276.0,90.0,116.0,180.0,9.0,870.0,768.0,0.0,20.0,44.08
307.0,110.0,0.0,189.0,10.0,904.0,765.0,22.0,40.0,31.5
248.0,101.0,239.9,169.1,7.7,949.9,644.1,2.0,20.0,50.23
