0,1,2,3,4,target
1600.0,0.0,0.2286,71.3,0.00214345,129.134
630.0,12.7,0.0254,71.3,0.0121808,128.878
5000.0,15.4,0.0508,55.5,0.0271925,117.11
5000.0,9.5,0.0254,31.7,0.00461377,124.426
2000.0,15.4,0.0508,55.5,0.0271925,127.04
315.0,0.0,0.3048,39.6,0.00310138,122.779
4000.0,2.0,0.2286,39.6,0.00346574,120.227
2000.0,5.4,0.1524,31.7,0.00525474,122.771
800.0,4.0,0.2286,31.7,0.00509068,130.869
2000.0,12.7,0.0254,39.6,0.0130253,129.567
8000.0,0.0,0.2286,71.3,0.00214345,118.024
800.0,0.0,0.0508,31.7,0.000812164,122.79
1250.0,15.4,0.0508,31.7,0.0289853,123.255
800.0,4.0,0.3048,71.3,0.00497773,131.755
200.0,7.3,0.2286,55.5,0.0111706,135.234
400.0,15.4,0.0508,71.3,0.0264269,126.805
2000.0,11.2,0.0508,39.6,0.0150478,124.42
1600.0,5.4,0.1524,71.3,0.00401199,133.241
5000.0,0.0,0.1016,31.7,0.00150092,124.393
16000.0,0.0,0.0254,31.7,0.000439472,125.627
10000.0,0.0,0.3048,71.3,0.00266337,115.391
400.0,2.0,0.2286,55.5,0.00313525,122.292
3150.0,15.4,0.0508,31.7,0.0289853,118.045
800.0,6.7,0.1016,55.5,0.0052139,135.953
2500.0,3.0,0.3048,55.5,0.00452492,122.439
3150.0,4.8,0.0254,71.3,0.000848633,133.378
1600.0,7.3,0.2286,71.3,0.0104404,125.728
800.0,3.0,0.3048,55.5,0.00452492,129.949
8000.0,4.2,0.0508,71.3,0.00142788,125.268
1600.0,9.5,0.0254,39.6,0.00449821,131.184
4000.0,9.9,0.1524,31.7,0.0252785,111.459
2000.0,3.0,0.3048,31.7,0.00529514,120.088
2500.0,22.2,0.0254,71.3,0.0214178,126.097
2500.0,8.9,0.1016,39.6,0.0124596,119.19
5000.0,5.3,0.2286,39.6,0.00614329,115.311
500.0,3.0,0.3048,71.3,0.00425727,128.454
630.0,8.4,0.0508,39.6,0.00566229,126.045
1000.0,0.0,0.1016,71.3,0.00121072,128.825
4000.0,0.0,0.2286,71.3,0.00214345,125.824
5000.0,9.9,0.1524,71.3,0.0193001,114.569
6300.0,0.0,0.2286,55.5,0.00229336,118.41
1600.0,17.4,0.0254,39.6,0.0172206,127.614
6300.0,5.4,0.1524,71.3,0.00401199,116.411
1600.0,17.4,0.0254,55.5,0.0165706,126.471
2500.0,0.0,0.1524,39.6,0.00193287,126.863
200.0,9.9,0.1524,71.3,0.0193001,134.319
1000.0,0.0,0.2286,31.7,0.0027238,130.595
1250.0,0.0,0.0508,55.5,0.00076193,127.076
2500.0,0.0,0.0508,55.5,0.00076193,133.956
500.0,2.7,0.1524,39.6,0.00294804,121.009
250.0,4.0,0.3048,71.3,0.00497773,126.395
1600.0,15.4,0.0508,55.5,0.0271925,128.2
8000.0,4.8,0.0254,39.6,0.000907475,131.346
630.0,3.0,0.3048,39.6,0.00495741,129.292
2500.0,0.0,0.1016,71.3,0.00121072,132.595
400.0,7.3,0.2286,71.3,0.0104404,139.438
400.0,4.0,0.2286,39.6,0.00473801,123.879
16000.0,0.0,0.1524,55.5,0.00172668,112.803
8000.0,0.0,0.0508,39.6,0.000791822,128.518
3150.0,5.4,0.1524,55.5,0.00433288,121.587
315.0,9.9,0.1524,39.6,0.0233328,128.595
2000.0,0.0,0.3048,39.6,0.00310138,123.689
2500.0,12.3,0.1016,55.5,0.0368233,117.054
800.0,5.4,0.1524,31.7,0.00525474,131.491
200.0,7.3,0.2286,31.7,0.0132672,128.679
10000.0,4.8,0.0254,55.5,0.000873218,126.944
2000.0,9.5,0.0254,55.5,0.0043284,134.052
2500.0,7.3,0.2286,55.5,0.0111706,118.994
10000.0,0.0,0.0508,55.5,0.00076193,127.636
500.0,4.8,0.0254,39.6,0.000907475,116.366
400.0,8.9,0.1016,39.6,0.0124596,135.54
1600.0,4.0,0.2286,71.3,0.00400603,129.468
630.0,17.4,0.0254,71.3,0.016104,122.606
5000.0,15.4,0.0508,31.7,0.0289853,112.355
2000.0,4.2,0.0508,39.6,0.00152689,132.587
1000.0,7.3,0.2286,31.7,0.0132672,119.099
8000.0,17.4,0.0254,71.3,0.016104,115.466
16000.0,0.0,0.0254,71.3,0.000400682,130.477
3150.0,15.6,0.1016,71.3,0.0437259,116.468
400.0,12.3,0.1016,71.3,0.0337792,139.428
1250.0,12.3,0.1016,71.3,0.0337792,126.648
8000.0,5.3,0.2286,71.3,0.0051942,114.9
