0,1,2,3,4,target
1250.0,12.7,0.0254,39.6,0.0130253,130.777
630.0,3.3,0.1016,39.6,0.00245138,127.251
4000.0,0.0,0.3048,55.5,0.00283081,121.106
10000.0,2.7,0.1524,71.3,0.00243851,116.724
2500.0,5.4,0.1524,39.6,0.00485029,120.497
4000.0,0.0,0.1016,39.6,0.00146332,127.801
1000.0,6.7,0.1016,55.5,0.0052139,137.233
10000.0,0.0,0.1016,55.5,0.00131983,121.93
250.0,15.4,0.0508,55.5,0.0271925,124.17
800.0,7.3,0.2286,39.6,0.0123481,126.299
630.0,2.7,0.1524,71.3,0.00243851,127.404
1600.0,4.0,0.3048,39.6,0.00579636,123.213
4000.0,15.6,0.1016,39.6,0.0528487,106.604
1600.0,2.0,0.2286,71.3,0.00293031,127.796
2500.0,15.6,0.1016,39.6,0.0528487,110.264
4000.0,0.0,0.0508,71.3,0.000740478,134.43
12500.0,0.0,0.0508,55.5,0.00076193,125.376
1000.0,0.0,0.0508,31.7,0.000812164,126.78
6300.0,2.7,0.1524,39.6,0.00294804,119.209
4000.0,0.0,0.2286,39.6,0.00253511,123.465
1250.0,9.9,0.1524,39.6,0.0233328,120.555
2500.0,2.7,0.1524,39.6,0.00294804,125.589
250.0,0.0,0.3048,31.7,0.00331266,118.595
800.0,0.0,0.1524,39.6,0.00193287,127.903
400.0,7.2,0.1524,39.6,0.00909175,132.118
5000.0,0.0,0.1524,55.5,0.00172668,125.203
1600.0,0.0,0.3048,55.5,0.00283081,126.986
4000.0,7.3,0.2286,55.5,0.0111706,117.284
5000.0,7.3,0.2286,31.7,0.0132672,111.029
500.0,2.0,0.2286,39.6,0.00346574,125.157
3150.0,15.6,0.1016,39.6,0.0528487,109.254
3150.0,0.0,0.1016,31.7,0.00150092,129.973
800.0,12.7,0.0254,39.6,0.0130253,130.217
400.0,12.6,0.1524,71.3,0.0483159,127.094
4000.0,12.7,0.0254,39.6,0.0130253,126.537
8000.0,12.7,0.0254,39.6,0.0130253,120.607
1250.0,15.4,0.0508,55.5,0.0271925,130.0
400.0,9.9,0.1524,71.3,0.0193001,135.079
1000.0,22.2,0.0254,39.6,0.0229028,128.416
6300.0,9.9,0.1524,31.7,0.0252785,108.689
800.0,2.7,0.1524,71.3,0.00243851,127.394
1250.0,3.3,0.1016,31.7,0.00251435,134.022
3150.0,3.3,0.1016,39.6,0.00245138,128.401
2500.0,7.3,0.2286,31.7,0.0132672,114.709
12500.0,0.0,0.0254,71.3,0.000400682,133.207
4000.0,9.5,0.0254,55.5,0.0043284,131.582
1000.0,3.0,0.3048,71.3,0.00425727,129.004
4000.0,0.0,0.1016,31.7,0.00150092,126.933
3150.0,4.8,0.0254,71.3,0.000848633,133.378
3150.0,7.3,0.2286,71.3,0.0104404,120.458
200.0,15.6,0.1016,39.6,0.0528487,123.514
3150.0,22.2,0.0254,71.3,0.0214178,124.127
2500.0,11.2,0.0508,71.3,0.014072,130.541
1250.0,5.3,0.2286,71.3,0.0051942,133.38
6300.0,0.0,0.3048,39.6,0.00310138,116.229
1600.0,3.3,0.1016,71.3,0.00202822,133.664
2000.0,0.0,0.2286,55.5,0.00229336,126.54
500.0,4.0,0.2286,39.6,0.00473801,127.039
10000.0,4.0,0.2286,71.3,0.00400603,113.108
250.0,4.0,0.2286,31.7,0.00509068,120.189
630.0,0.0,0.1016,71.3,0.00121072,124.155
