0,1,2,3,4,target
4000.0,8.4,0.0508,39.6,0.00566229,118.955
315.0,12.3,0.1016,39.6,0.0408268,129.415
1000.0,3.0,0.3048,39.6,0.00495741,128.312
2500.0,2.0,0.2286,71.3,0.00293031,127.006
400.0,5.4,0.1524,39.6,0.00485029,127.637
1000.0,19.7,0.0508,39.6,0.036484,118.904
630.0,12.3,0.1016,39.6,0.0408268,121.315
2500.0,0.0,0.1016,31.7,0.00150092,132.003
4000.0,3.3,0.1016,31.7,0.00251435,124.852
2000.0,15.4,0.0508,39.6,0.0282593,123.443
500.0,0.0,0.1524,31.7,0.00209405,121.617
2000.0,17.4,0.0254,31.7,0.0176631,124.356
800.0,7.3,0.2286,31.7,0.0132672,123.209
8000.0,12.7,0.0254,71.3,0.0121808,120.538
2500.0,0.0,0.3048,31.7,0.00331266,120.755
200.0,15.6,0.1016,39.6,0.0528487,123.514
6300.0,15.4,0.0508,71.3,0.0264269,115.215
6300.0,12.7,0.0254,39.6,0.0130253,123.177
500.0,0.0,0.2286,31.7,0.0027238,126.675
1600.0,0.0,0.1524,39.6,0.00193287,131.013
315.0,15.4,0.0508,71.3,0.0264269,126.195
500.0,12.6,0.1524,39.6,0.0584113,114.9
500.0,9.9,0.1524,39.6,0.0233328,126.835
1600.0,4.0,0.3048,71.3,0.00497773,126.645
800.0,0.0,0.0508,31.7,0.000812164,122.79
800.0,0.0,0.1016,71.3,0.00121072,126.805
4000.0,22.2,0.0254,71.3,0.0214178,123.917
500.0,5.4,0.1524,55.5,0.00433288,129.367
1000.0,3.3,0.1016,31.7,0.00251435,133.012
400.0,8.4,0.0508,31.7,0.00580776,120.076
2000.0,0.0,0.1016,71.3,0.00121072,132.095
2000.0,0.0,0.2286,39.6,0.00253511,125.305
3150.0,5.3,0.2286,39.6,0.00614329,118.441
315.0,12.6,0.1524,39.6,0.0584113,116.02
315.0,17.4,0.0254,71.3,0.016104,115.846
500.0,4.0,0.2286,39.6,0.00473801,127.039
500.0,17.4,0.0254,39.6,0.0172206,117.514
800.0,12.6,0.1524,71.3,0.0483159,123.054
630.0,17.4,0.0254,39.6,0.0172206,124.514
8000.0,3.0,0.3048,71.3,0.00425727,114.634
1250.0,17.4,0.0254,55.5,0.0165706,129.301
1250.0,8.9,0.1016,39.6,0.0124596,127.71
2000.0,4.8,0.0254,71.3,0.000848633,128.398
1250.0,9.5,0.0254,71.3,0.00420654,131.656
3150.0,0.0,0.1016,31.7,0.00150092,129.973
250.0,12.3,0.1016,55.5,0.0368233,133.294
1600.0,0.0,0.1524,71.3,0.0015988,129.667
4000.0,12.3,0.1016,71.3,0.0337792,118.018
3150.0,4.8,0.0254,31.7,0.000930789,134.268
400.0,3.0,0.3048,39.6,0.00495741,125.472
1250.0,11.2,0.0508,71.3,0.014072,136.191
1600.0,1.5,0.3048,39.6,0.00392107,122.211
500.0,7.2,0.1524,39.6,0.00909175,132.658
400.0,9.5,0.0254,31.7,0.00461377,124.756
2000.0,3.3,0.1016,31.7,0.00251435,131.642
5000.0,22.2,0.0254,39.6,0.0229028,118.816
400.0,4.0,0.3048,71.3,0.00497773,129.575
5000.0,0.0,0.0508,71.3,0.000740478,134.43
1250.0,19.7,0.0508,71.3,0.0341183,121.485
8000.0,1.5,0.3048,39.6,0.00392107,112.251
3150.0,5.4,0.1524,39.6,0.00485029,119.137
630.0,0.0,0.2286,39.6,0.00253511,128.705
4000.0,15.4,0.0508,55.5,0.0271925,120.92
250.0,22.2,0.0254,39.6,0.0229028,117.386
6300.0,8.9,0.1016,71.3,0.0103088,117.253
4000.0,0.0,0.1524,39.6,0.00193287,125.343
1000.0,3.0,0.3048,55.5,0.00452492,129.329
800.0,4.0,0.2286,71.3,0.00400603,130.688
500.0,3.0,0.3048,55.5,0.00452492,128.179
500.0,4.0,0.2286,31.7,0.00509068,128.939
10000.0,3.0,0.3048,71.3,0.00425727,110.224
250.0,17.4,0.0254,71.3,0.016104,113.796
10000.0,2.7,0.1524,71.3,0.00243851,116.724
630.0,4.0,0.2286,55.5,0.0042862,129.964
800.0,7.3,0.2286,71.3,0.0104404,130.748
5000.0,2.0,0.2286,31.7,0.00372371,118.267
500.0,8.4,0.0508,39.6,0.00566229,122.905
1000.0,15.4,0.0508,71.3,0.0264269,131.865
4000.0,0.0,0.1524,71.3,0.0015988,128.857
8000.0,2.0,0.2286,71.3,0.00293031,115.996
1250.0,12.3,0.1016,31.7,0.0418756,118.767
1000.0,0.0,0.0508,55.5,0.00076193,125.586
2000.0,5.4,0.1524,55.5,0.00433288,128.707
250.0,4.0,0.2286,31.7,0.00509068,120.189
5000.0,12.3,0.1016,31.7,0.0418756,107.147
4000.0,4.0,0.2286,31.7,0.00509068,118.859
630.0,9.5,0.0254,39.6,0.00449821,126.514
315.0,0.0,0.3048,39.6,0.00310138,122.779
5000.0,0.0,0.0254,39.6,0.000428464,136.536
315.0,9.5,0.0254,39.6,0.00449821,119.294
2500.0,22.2,0.0254,39.6,0.0229028,121.306
630.0,6.7,0.1016,55.5,0.0052139,133.023
2500.0,0.0,0.1524,71.3,0.0015988,128.127
6300.0,0.0,0.1016,71.3,0.00121072,129.395
6300.0,4.2,0.0508,39.6,0.00152689,125.717
16000.0,0.0,0.1524,71.3,0.0015988,113.297
